Canal,Formato,Tienda,Marca,Genero,Tipo,Cantidad_Inventario,Cantidad_Ventas,Precio_Lista_Mediana,n_skus_inventario,n_skus_con_ventas,n_registros_inv,flag_confiable,flag_tiene_ventas
Pilatos,Linea,PILATOS JARDIN PLAZA CALI,REMANENCE,UNISEX,PANTALON,19.0,13.0,569900.0,17,10,17,True,True
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,REMANENCE,UNISEX,PANTALON,6.0,0.0,549900.0,6,0,6,False,False
Pilatos,Linea,PILATOS SANTAFE MEDELLIN,REMANENCE,UNISEX,PANTALON,21.0,17.0,499900.0,15,13,15,True,True
Pilatos,Linea,PILATOS UNICENTRO ARMENIA,REMANENCE,UNISEX,PANTALON,4.0,7.0,639900.0,4,7,4,False,True
Pilatos,Linea,MOVIL EVENTO 2,REPLAY,FEMENINO,BERMUDA,9.0,1.0,249900.0,5,1,5,False,True
Pilatos,Outlet,PILATOS OUTLET AMERICAS 2 BOGOTA,REPLAY,FEMENINO,BERMUDA,11.0,0.0,249900.0,3,0,3,False,False
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,REPLAY,FEMENINO,BOLSO,4.0,0.0,724900.0,4,0,4,False,False
Pilatos,Linea,MOVIL EVENTO 2,REPLAY,FEMENINO,BUZO,8.0,2.0,549900.0,4,2,4,False,True
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,REPLAY,FEMENINO,BUZO,5.0,1.0,649900.0,5,1,5,False,True
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,REPLAY,FEMENINO,BUZO,1.0,0.0,399900.0,1,0,1,False,False
Pilatos,Outlet,PILATOS DE MODA PRIME OUTLET LC 108,REPLAY,FEMENINO,BUZO,4.0,8.0,699900.0,4,8,4,False,True
Pilatos,Mixta,PILATOS MAYORCA SABANETA,REPLAY,FEMENINO,BUZO,5.0,0.0,549900.0,5,0,5,False,False
Pilatos,Linea,PILATOS NUESTRO BOGOTA,REPLAY,FEMENINO,BUZO,1.0,0.0,399900.0,1,0,1,False,False
Pilatos,Outlet,PILATOS OUTLET AMERICAS 2 BOGOTA,REPLAY,FEMENINO,BUZO,7.0,0.0,449900.0,6,0,6,False,False
Pilatos,Outlet,PILATOS OUTLET LA TORRE ITAGUI,REPLAY,FEMENINO,BUZO,4.0,0.0,649900.0,4,0,4,False,False
Pilatos,Mixta,PILATOS UNICO PASTO,REPLAY,FEMENINO,BUZO,11.0,4.0,599900.0,11,2,11,True,True
Pilatos,Linea,MOVIL EVENTO 2,REPLAY,FEMENINO,CAMISA,25.0,0.0,379900.0,6,0,6,False,False
Pilatos,Outlet,PILATOS OUTLET AMERICAS 2 BOGOTA,REPLAY,FEMENINO,CAMISA,9.0,0.0,599900.0,5,0,5,False,False
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,REPLAY,FEMENINO,CAMISA,24.0,0.0,749900.0,23,0,23,True,False
Pilatos,Linea,MOVIL EVENTO 1,REPLAY,FEMENINO,CAMISETA,10.0,3.0,199900.0,8,2,8,False,True
Pilatos,Linea,MOVIL EVENTO 2,REPLAY,FEMENINO,CAMISETA,58.0,8.0,249900.0,52,8,52,True,True
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,REPLAY,FEMENINO,CAMISETA,28.0,7.0,224900.0,26,7,26,True,True
Pilatos,Linea,PILATOS ARKADIA LC 175 MEDELLIN,REPLAY,FEMENINO,CAMISETA,42.0,8.0,179900.0,39,8,39,True,True
Pilatos,Linea,PILATOS CARACOLI BUCARAMANGA,REPLAY,FEMENINO,CAMISETA,61.0,9.0,179900.0,53,9,53,True,True
Pilatos,Linea,PILATOS CARIBE PLAZA CARTAGENA,REPLAY,FEMENINO,CAMISETA,3.0,2.0,149900.0,3,2,3,False,True
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,REPLAY,FEMENINO,CAMISETA,23.0,6.0,149900.0,22,5,22,True,True
Pilatos,Linea,PILATOS CHIPICHAPE CALI,REPLAY,FEMENINO,CAMISETA,33.0,5.0,179900.0,29,5,29,True,True
Pilatos,Outlet,PILATOS DE MODA PRIME OUTLET LC 108,REPLAY,FEMENINO,CAMISETA,34.0,19.0,149900.0,24,17,24,True,True
Pilatos,Franquicia,PILATOS FUSAGASUGA,REPLAY,FEMENINO,CAMISETA,16.0,2.0,199900.0,16,2,16,True,True
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,REPLAY,FEMENINO,CAMISETA,18.0,5.0,179900.0,15,5,15,True,True
Pilatos,Linea,PILATOS GRAN PLAZA IPIALES,REPLAY,FEMENINO,CAMISETA,29.0,10.0,179900.0,29,10,29,True,True
Pilatos,Franquicia,PILATOS LA ESTACION IBAGUE,REPLAY,FEMENINO,CAMISETA,2.0,6.0,149900.0,2,6,2,False,True
Pilatos,Linea,PILATOS LA HERRADURA TULUA,REPLAY,FEMENINO,CAMISETA,27.0,8.0,179900.0,16,7,16,True,True
Pilatos,Linea,PILATOS MALL PLAZA CARTAGENA,REPLAY,FEMENINO,CAMISETA,10.0,4.0,179900.0,6,4,6,False,True
Pilatos,Mixta,PILATOS MAYORCA SABANETA,REPLAY,FEMENINO,CAMISETA,3.0,6.0,149900.0,3,6,3,False,True
Pilatos,Linea,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,REPLAY,FEMENINO,CAMISETA,2.0,0.0,249900.0,2,0,2,False,False
Pilatos,Outlet,PILATOS NUESTRO MONTERIA,REPLAY,FEMENINO,CAMISETA,38.0,11.0,299900.0,29,9,29,True,True
Pilatos,Outlet,PILATOS OUTLET AMERICAS 2 BOGOTA,REPLAY,FEMENINO,CAMISETA,77.0,0.0,179900.0,55,0,55,True,False
Pilatos,Outlet,PILATOS OUTLET LA TORRE ITAGUI,REPLAY,FEMENINO,CAMISETA,61.0,0.0,149900.0,38,0,38,True,False
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,REPLAY,FEMENINO,CAMISETA,11.0,0.0,149900.0,7,0,7,False,False
Pilatos,Linea,PILATOS PLAZA FABRICATO BELLO,REPLAY,FEMENINO,CAMISETA,6.0,3.0,179900.0,5,3,5,False,True
Pilatos,Linea,PILATOS PORTAL DEL QUINDIO ARMENIA,REPLAY,FEMENINO,CAMISETA,4.0,2.0,164900.0,2,2,2,False,True
Pilatos,Mixta,PILATOS PREMIUM SOPO,REPLAY,FEMENINO,CAMISETA,41.0,6.0,149900.0,28,5,28,True,True
Pilatos,Linea,PILATOS PRIMAVERA URBANA VILLAVICENCIO,REPLAY,FEMENINO,CAMISETA,11.0,0.0,179900.0,11,0,11,True,False
Pilatos,Mixta,PILATOS SAN NICOLAS RIONEGRO,REPLAY,FEMENINO,CAMISETA,16.0,9.0,149900.0,14,8,14,True,True
Pilatos,Franquicia,PILATOS SAN SILVESTRE BARRANCABERMEJA,REPLAY,FEMENINO,CAMISETA,3.0,1.0,149900.0,3,1,3,False,True
Pilatos,Franquicia,PILATOS SANTA ROSA,REPLAY,FEMENINO,CAMISETA,25.0,9.0,149900.0,23,9,23,True,True
Pilatos,Linea,PILATOS UNICENTRO ARMENIA,REPLAY,FEMENINO,CAMISETA,24.0,7.0,149900.0,16,7,16,True,True
Pilatos,Mixta,PILATOS UNICENTRO MEDELLIN,REPLAY,FEMENINO,CAMISETA,7.0,3.0,149900.0,4,3,4,False,True
Pilatos,Outlet,PILATOS UNICENTRO PEREIRA,REPLAY,FEMENINO,CAMISETA,11.0,0.0,249900.0,10,0,10,True,False
Pilatos,Mixta,PILATOS UNICO BARRANQUILLA,REPLAY,FEMENINO,CAMISETA,52.0,13.0,149900.0,38,10,38,True,True
Pilatos,Mixta,PILATOS UNICO BUCARAMANGA,REPLAY,FEMENINO,CAMISETA,59.0,25.0,149900.0,44,22,44,True,True
Pilatos,Linea,PILATOS UNICO CALI 2,REPLAY,FEMENINO,CAMISETA,32.0,4.0,149900.0,31,4,31,True,True
Pilatos,Mixta,PILATOS UNICO PASTO,REPLAY,FEMENINO,CAMISETA,31.0,13.0,149900.0,20,10,20,True,True
Pilatos,Mixta,PILATOS UNICO PEREIRA,REPLAY,FEMENINO,CAMISETA,38.0,13.0,149900.0,33,12,33,True,True
Pilatos,Mixta,PILATOS UNICO VILLAVICENCIO,REPLAY,FEMENINO,CAMISETA,24.0,5.0,149900.0,24,5,24,True,True
Pilatos,Linea,PILATOS VIVA LC 143 ENVIGADO,REPLAY,FEMENINO,CAMISETA,5.0,0.0,189900.0,4,0,4,False,False
Pilatos,Franquicia,PILATOS VIVA TUNJA,REPLAY,FEMENINO,CAMISETA,8.0,2.0,199900.0,6,2,6,False,True
Pilatos,Linea,MOVIL EVENTO 2,REPLAY,FEMENINO,CHAQUETA,3.0,0.0,549900.0,2,0,2,False,False
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,REPLAY,FEMENINO,CHAQUETA,12.0,0.0,1799900.0,12,0,12,True,False
Pilatos,Franquicia,PILATOS CAMPANARIO POPAYAN,REPLAY,FEMENINO,CHAQUETA,10.0,0.0,799900.0,8,0,8,False,False
Pilatos,Franquicia,PILATOS IPIALES,REPLAY,FEMENINO,CHAQUETA,4.0,0.0,849900.0,2,0,2,False,False
Pilatos,Mixta,PILATOS MAYORCA SABANETA,REPLAY,FEMENINO,CHAQUETA,8.0,0.0,749900.0,6,0,6,False,False
Pilatos,Outlet,PILATOS OUTLET AMERICAS 2 BOGOTA,REPLAY,FEMENINO,CHAQUETA,11.0,0.0,1049900.0,5,0,5,False,False
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,REPLAY,FEMENINO,CHAQUETA,6.0,0.0,749900.0,6,0,6,False,False
Pilatos,Mixta,PILATOS SAN NICOLAS RIONEGRO,REPLAY,FEMENINO,CHAQUETA,6.0,0.0,749900.0,6,0,6,False,False
Pilatos,Mixta,PILATOS UNICO PASTO,REPLAY,FEMENINO,CHAQUETA,3.0,0.0,749900.0,3,0,3,False,False
Pilatos,Linea,MOVIL EVENTO 1,REPLAY,FEMENINO,FALDA,17.0,0.0,699900.0,12,0,12,True,False
Pilatos,Linea,MOVIL EVENTO 2,REPLAY,FEMENINO,FALDA,10.0,3.0,749900.0,3,3,3,False,True
Pilatos,Outlet,PILATOS DE MODA PRIME OUTLET LC 108,REPLAY,FEMENINO,FALDA,5.0,0.0,549900.0,2,0,2,False,False
Pilatos,Outlet,PILATOS OUTLET AMERICAS 2 BOGOTA,REPLAY,FEMENINO,FALDA,29.0,0.0,549900.0,9,0,9,False,False
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,REPLAY,FEMENINO,FALDA,4.0,0.0,1299900.0,4,0,4,False,False
Pilatos,Mixta,PILATOS UNICO BUCARAMANGA,REPLAY,FEMENINO,FALDA,5.0,3.0,549900.0,4,3,4,False,True
Pilatos,Linea,MOVIL EVENTO 1,REPLAY,FEMENINO,JEAN,51.0,1.0,449900.0,51,1,51,True,True
Pilatos,Linea,MOVIL EVENTO 2,REPLAY,FEMENINO,JEAN,356.0,25.0,419900.0,168,24,168,True,True
Pilatos,Linea,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,REPLAY,FEMENINO,JEAN,8.0,0.0,849900.0,8,0,8,False,False
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,REPLAY,FEMENINO,JEAN,32.0,0.0,449900.0,32,0,32,True,False
Pilatos,Linea,PILATOS ARKADIA LC 175 MEDELLIN,REPLAY,FEMENINO,JEAN,3.0,1.0,649900.0,3,1,3,False,True
Pilatos,Linea,PILATOS BUENAVISTA MONTERIA,REPLAY,FEMENINO,JEAN,33.0,3.0,849900.0,33,3,33,True,True
Pilatos,Linea,PILATOS CARIBE PLAZA CARTAGENA,REPLAY,FEMENINO,JEAN,8.0,0.0,649900.0,6,0,6,False,False
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,REPLAY,FEMENINO,JEAN,44.0,25.0,349900.0,27,17,27,True,True
Pilatos,Outlet,PILATOS DE MODA PRIME OUTLET LC 108,REPLAY,FEMENINO,JEAN,58.0,21.0,499900.0,47,21,47,True,True
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,REPLAY,FEMENINO,JEAN,33.0,2.0,549900.0,27,2,27,True,True
Pilatos,Linea,PILATOS GRAN PLAZA IPIALES,REPLAY,FEMENINO,JEAN,7.0,0.0,649900.0,7,0,7,False,False
Pilatos,Linea,PILATOS JARDIN PLAZA CALI,REPLAY,FEMENINO,JEAN,16.0,1.0,449900.0,14,1,14,True,True
Pilatos,Linea,PILATOS JEANS ANDINO BOGOTA,REPLAY,FEMENINO,JEAN,39.0,3.0,449900.0,39,3,39,True,True
Pilatos,Linea,PILATOS MALL PLAZA CARTAGENA,REPLAY,FEMENINO,JEAN,4.0,0.0,649900.0,4,0,4,False,False
Pilatos,Franquicia,PILATOS MALL PLAZA MANIZALES,REPLAY,FEMENINO,JEAN,1.0,2.0,499900.0,1,2,1,False,True
Pilatos,Linea,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,REPLAY,FEMENINO,JEAN,29.0,0.0,549900.0,28,0,28,True,False
Pilatos,Outlet,PILATOS NUESTRO MONTERIA,REPLAY,FEMENINO,JEAN,66.0,16.0,449900.0,44,12,44,True,True
Pilatos,Outlet,PILATOS OUTLET AMERICAS 2 BOGOTA,REPLAY,FEMENINO,JEAN,176.0,0.0,449900.0,79,0,79,True,False
Pilatos,Outlet,PILATOS OUTLET LA TORRE ITAGUI,REPLAY,FEMENINO,JEAN,42.0,0.0,399900.0,29,0,29,True,False
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,REPLAY,FEMENINO,JEAN,49.0,0.0,499900.0,45,0,45,True,False
Pilatos,Linea,PILATOS PLAZA FABRICATO BELLO,REPLAY,FEMENINO,JEAN,14.0,1.0,449900.0,13,1,13,True,True
Pilatos,Mixta,PILATOS PREMIUM SOPO,REPLAY,FEMENINO,JEAN,41.0,12.0,399900.0,26,11,26,True,True
Pilatos,Linea,PILATOS PRIMAVERA URBANA VILLAVICENCIO,REPLAY,FEMENINO,JEAN,22.0,1.0,649900.0,19,1,19,True,True
Pilatos,Franquicia,PILATOS QUIBDO,REPLAY,FEMENINO,JEAN,1.0,0.0,699900.0,1,0,1,False,False
Pilatos,Mixta,PILATOS SAN NICOLAS RIONEGRO,REPLAY,FEMENINO,JEAN,10.0,10.0,849900.0,10,10,10,True,True
Pilatos,Linea,PILATOS UNICENTRO ARMENIA,REPLAY,FEMENINO,JEAN,44.0,0.0,849900.0,38,0,38,True,False
Pilatos,Linea,PILATOS UNICENTRO CALI,REPLAY,FEMENINO,JEAN,20.0,4.0,449900.0,19,3,19,True,True
Pilatos,Mixta,PILATOS UNICENTRO MEDELLIN,REPLAY,FEMENINO,JEAN,2.0,1.0,499900.0,2,1,2,False,True
Pilatos,Outlet,PILATOS UNICENTRO PEREIRA,REPLAY,FEMENINO,JEAN,21.0,0.0,649900.0,21,0,21,True,False
Pilatos,Franquicia,PILATOS UNICENTRO VILLAVICENCIO,REPLAY,FEMENINO,JEAN,3.0,3.0,449900.0,3,3,3,False,True
Pilatos,Franquicia,PILATOS UNICENTRO YOPAL,REPLAY,FEMENINO,JEAN,12.0,0.0,649900.0,10,0,10,True,False
Pilatos,Mixta,PILATOS UNICO BARRANQUILLA,REPLAY,FEMENINO,JEAN,33.0,13.0,399900.0,26,13,26,True,True
Pilatos,Mixta,PILATOS UNICO BUCARAMANGA,REPLAY,FEMENINO,JEAN,46.0,14.0,399900.0,28,14,28,True,True
Pilatos,Linea,PILATOS UNICO CALI 2,REPLAY,FEMENINO,JEAN,44.0,8.0,449900.0,41,8,41,True,True
Pilatos,Mixta,PILATOS UNICO PASTO,REPLAY,FEMENINO,JEAN,55.0,9.0,499900.0,45,9,45,True,True
Pilatos,Mixta,PILATOS UNICO PEREIRA,REPLAY,FEMENINO,JEAN,85.0,3.0,449900.0,61,3,61,True,True
Pilatos,Mixta,PILATOS UNICO VILLAVICENCIO,REPLAY,FEMENINO,JEAN,33.0,12.0,399900.0,26,7,26,True,True
Pilatos,Linea,MOVIL EVENTO 2,REPLAY,FEMENINO,PANTALON,5.0,0.0,699900.0,5,0,5,False,False
Pilatos,Outlet,PILATOS PLAZA CENTRAL  BOGOTA,REPLAY,FEMENINO,PANTALON,29.0,0.0,749900.0,18,0,18,True,False
Pilatos,Outlet,PILATOS DE MODA PRIME OUTLET LC 108,REPLAY,FEMENINO,SUDADERA,2.0,0.0,499900.0,1,0,1,False,False
Pilatos,Outlet,PILATOS NUESTRO MONTERIA,REPLAY,FEMENINO,SUDADERA,39.0,0.0,849900.0,20,0,20,True,False
Pilatos,Outlet,PILATOS OUTLET AMERICAS 2 BOGOTA,REPLAY,FEMENINO,SUDADERA,9.0,0.0,599900.0,4,0,4,False,False
Pilatos,Linea,MOVIL EVENTO 1,REPLAY,FEMENINO,TENIS,9.0,2.0,549900.0,7,2,7,False,True
Pilatos,Linea,MOVIL EVENTO 2,REPLAY,FEMENINO,TENIS,10.0,4.0,599900.0,10,4,10,True,True
Pilatos,Franquicia,PILATOS  LETICIA AMAZONAS,REPLAY,FEMENINO,TENIS,35.0,2.0,599900.0,34,2,34,True,True
Pilatos,Franquicia,PILATOS ACCESORIOS CALLE 6 POPAYAN,REPLAY,FEMENINO,TENIS,39.0,19.0,599900.0,38,17,38,True,True
Pilatos,Franquicia,PILATOS ACCESORIOS MALL PLAZA MANIZALES,REPLAY,FEMENINO,TENIS,11.0,4.0,624900.0,10,4,10,True,True
Pilatos,Linea,PILATOS ACCESORIOS PARQUE LA COLINA BOGO,REPLAY,FEMENINO,TENIS,10.0,1.0,649900.0,10,1,10,True,True
Pilatos,Linea,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,REPLAY,FEMENINO,TENIS,21.0,17.0,649900.0,19,13,19,True,True
Pilatos,Linea,PILATOS ACCESORIOS SAN NICOLAS RIONEGRO,REPLAY,FEMENINO,TENIS,29.0,16.0,649900.0,27,15,27,True,True
Pilatos,Linea,PILATOS ACCESORIOS VIVA ENVIGADO,REPLAY,FEMENINO,TENIS,14.0,7.0,649900.0,14,6,14,True,True
Pilatos,Linea,PILATOS ARBOLEDA PEREIRA,REPLAY,FEMENINO,TENIS,10.0,12.0,699900.0,10,12,10,True,True
Pilatos,Linea,PILATOS ARKADIA LC 175 MEDELLIN,REPLAY,FEMENINO,TENIS,30.0,11.0,649900.0,27,10,27,True,True
Pilatos,Linea,PILATOS ARRECIFE SANTA MARTA,REPLAY,FEMENINO,TENIS,19.0,4.0,699900.0,15,4,15,True,True
Pilatos,Linea,PILATOS BUENAVISTA BARRANQUILLA,REPLAY,FEMENINO,TENIS,9.0,0.0,649900.0,9,0,9,False,False
Pilatos,Linea,PILATOS BUENAVISTA MONTERIA,REPLAY,FEMENINO,TENIS,25.0,4.0,649900.0,19,4,19,True,True
Pilatos,Linea,PILATOS BUENAVISTA SANTA MARTA,REPLAY,FEMENINO,TENIS,10.0,4.0,649900.0,10,4,10,True,True
Pilatos,Franquicia,PILATOS CAMPANARIO POPAYAN,REPLAY,FEMENINO,TENIS,3.0,1.0,599900.0,3,1,3,False,True
Pilatos,Linea,PILATOS CARIBE PLAZA CARTAGENA,REPLAY,FEMENINO,TENIS,8.0,5.0,699900.0,8,5,8,False,True
Pilatos,Outlet,PILATOS CENTRO COMERCIAL EL EDÉN,REPLAY,FEMENINO,TENIS,16.0,3.0,899900.0,15,2,15,True,True
Pilatos,Linea,PILATOS CHIPICHAPE CALI,REPLAY,FEMENINO,TENIS,20.0,3.0,649900.0,17,3,17,True,True
Pilatos,Outlet,PILATOS DE MODA PRIME OUTLET LC 108,REPLAY,FEMENINO,TENIS,24.0,37.0,549900.0,24,29,24,True,True
Pilatos,Linea,PILATOS EL TESORO MEDELLIN,REPLAY,FEMENINO,TENIS,28.0,15.0,649900.0,23,13,23,True,True
Pilatos,Linea,PILATOS FLORIDA PARQUE COMERCIAL,REPLAY,FEMENINO,TENIS,37.0,12.0,649900.0,30,10,30,True,True
Pilatos,Franquicia,PILATOS FUSAGASUGA,REPLAY,FEMENINO,TENIS,2.0,0.0,699900.0,2,0,2,False,False
Pilatos,Linea,PILATOS GRAN ESTACION BOGOTA,REPLAY,FEMENINO,TENIS,35.0,4.0,649900.0,32,4,32,True,True
Pilatos,Linea,PILATOS GRAN PLAZA IPIALES,REPLAY,FEMENINO,TENIS,17.0,0.0,649900.0,17,0,17,True,False
Pilatos,Franquicia,PILATOS IPIALES,REPLAY,FEMENINO,TENIS,52.0,11.0,649900.0,50,10,50,True,True
Pilatos,Linea,PILATOS JARDIN PLAZA CALI,REPLAY,FEMENINO,TENIS,54.0,14.0,649900.0,54,13,54,True,True
Pilatos,Franquicia,PILATOS LA ESTACION IBAGUE,REPLAY,FEMENINO,TENIS,17.0,10.0,599900.0,16,10,16,True,True
Pilatos,Linea,PILATOS LA HERRADURA TULUA,REPLAY,FEMENINO,TENIS,12.0,4.0,624900.0,10,3,10,True,True
Pilatos,Franquicia,PILATOS LLANOGRANDE PALMIRA,REPLAY,FEMENINO,TENIS,14.0,3.0,599900.0,14,3,14,True,True
Pilatos,Linea,PILATOS MALL PLAZA CARTAGENA,REPLAY,FEMENINO,TENIS,29.0,8.0,649900.0,26,6,26,True,True
Pilatos,Mixta,PILATOS MAYORCA SABANETA,REPLAY,FEMENINO,TENIS,13.0,12.0,649900.0,13,12,13,True,True
Pilatos,Linea,PILATOS MEGAMALL BUCARAMANGA,REPLAY,FEMENINO,TENIS,10.0,5.0,599900.0,10,5,10,True,True
Pilatos,Linea,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,REPLAY,FEMENINO,TENIS,21.0,5.0,549900.0,21,5,21,True,True
Pilatos,Linea,PILATOS NQS MALL PLAZA BOGOTA,REPLAY,FEMENINO,TENIS,6.0,0.0,699900.0,4,0,4,False,False
Pilatos,Linea,PILATOS NUESTRO BOGOTA,REPLAY,FEMENINO,TENIS,50.0,11.0,824900.0,40,11,40,True,True
Pilatos,Outlet,PILATOS NUESTRO MONTERIA,REPLAY,FEMENINO,TENIS,11.0,1.0,649900.0,10,1,10,True,True
Pilatos,Outlet,PILATOS OUTLET AMERICAS 2 BOGOTA,REPLAY,FEMENINO,TENIS,136.0,0.0,549900.0,72,0,72,True,False
