Mes_Cierre,Codigo_Tienda,Tienda,Ciudad,Formato,Jefe_Zona,Target_Tasa_Recompra,Ticket_Promedio_3M,AUR_Neto_3M,Porcentaje_Descuento_3M,Tasa_Devolucion_Dinero_3M,Share_Bottoms_3M,Share_Tops_3M,Share_Calzado_3M,Share_Accesorios_3M,Share_MarcasPropias_3M,Share_Outlet_3M,Share_Femenino_3M,Share_Masculino_3M,UPT_3M,Penetracion_Bottoms_3M,Tasa_Outfit_Completo_3M,Tasa_Captura_HabeasData_3M,Tasa_Captura_Email_3M,Tasa_Captura_Celular_3M,Antiguedad_Promedio_Ponderada_3M
2024-02-01,08P,PILATOS UNICO BARRANQUILLA,Barranquilla,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.1268,335133.89,187034.55,0.3342,0.0349,0.2602,0.4114,0.2558,0.1905,0.8361,0.8938,0.1131,0.8677,1.84,0.2617,0.0934,0.2578,0.2588,0.2743,57.5
2024-02-01,728,SUPERDRY PASTO,Pasto,Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.1258,497184.17,328526.11,0.2376,0.0472,0.0339,0.8215,0.0846,0.7704,1.0,0.8624,0.2099,0.7901,1.57,0.0535,0.0167,0.0619,0.0602,0.0535,0.0
2024-02-01,619,SUPERDRY ARBOLEDA PEREIRA,Pereira,Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.1247,371082.76,248646.41,0.2093,0.0873,0.1182,0.5973,0.1667,0.3524,1.0,0.8843,0.2087,0.7913,1.62,0.1164,0.0304,0.1501,0.1686,0.1669,67.2
2024-02-01,601,SUPERDRY TITAN PLAZA BOGOTA,"Bogotá, D.C.",Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.1245,453127.05,288747.62,0.2365,0.0807,0.0738,0.7369,0.1127,0.626,1.0,0.9131,0.197,0.7923,1.68,0.0924,0.0219,0.1432,0.1617,0.1582,26.0
2024-02-01,718,SUPERDRY CAMPANARIO POPAYAN,Popayán,Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.1235,384285.97,273832.51,0.2372,0.0576,0.0772,0.7006,0.1407,0.5433,1.0,0.9036,0.1821,0.8179,1.48,0.0816,0.03,0.1537,0.1693,0.1609,0.0
2024-02-01,111,PILATOS UNICENTRO CALI,Cali,Pilatos,PARRA NAVIA KAROL YESENIA,0.1229,480064.45,272182.19,0.1635,0.0739,0.1971,0.3354,0.3238,0.2618,0.7493,0.8284,0.1377,0.8294,1.89,0.1674,0.0573,0.2087,0.2187,0.2102,63.3
2024-02-01,210,NEW BALANCE EL TESORO MEDELLIN,Medellín,NewBalance,POSADA RESTREPO MALORY DEL PILAR,0.1225,677575.75,525491.41,0.1009,0.1148,0.0099,0.0253,0.9499,0.0307,1.0,0.8391,0.3916,0.5281,1.44,0.0244,0.0008,0.15,0.1637,0.1599,45.1
2024-02-01,615,SUPERDRY NUESTRO BOGOTA,"Bogotá, D.C.",Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.1217,417600.81,283149.37,0.2473,0.0556,0.0392,0.7741,0.1055,0.7066,1.0,0.8944,0.1612,0.8388,1.55,0.0535,0.0063,0.1132,0.1195,0.1384,48.6
2024-02-01,212,NEW BALANCE CARACOLI BUCARAMANGA,Floridablanca,NewBalance,SANTOS HERNANDEZ ANGELICA MARIA,0.1215,624089.88,455662.49,0.1073,0.0985,0.0179,0.0525,0.9047,0.0485,0.9988,0.851,0.416,0.4987,1.49,0.0383,0.0046,0.089,0.0905,0.0828,5.8
2024-02-01,102,PILATOS PORTAL DEL QUINDIO ARMENIA,Armenia,Pilatos,LLANOS GIRALDO ERIKA MARCELA,0.1211,344993.92,252388.64,0.1936,0.0762,0.0043,0.3542,0.4392,0.2075,0.7037,0.795,0.1554,0.7808,1.47,0.0037,0.0012,0.1405,0.1716,0.1418,19.0
2024-02-01,M06,MFG VIVA BARRANQUILLA,Barranquilla,MFG,HENAO LOPEZ MARIBEL,0.1206,345641.92,185077.76,0.2035,0.0388,0.4742,0.3771,0.0496,0.3221,1.0,0.9085,0.2753,0.7222,1.93,0.4481,0.1413,0.2848,0.2715,0.298,95.2
2024-02-01,110,PILATOS JARDIN PLAZA CALI,Cali,Pilatos,PARRA NAVIA KAROL YESENIA,0.1206,510772.92,284842.8,0.151,0.0576,0.1705,0.3633,0.3418,0.2475,0.7441,0.8347,0.1287,0.8396,1.88,0.1375,0.0533,0.1639,0.1613,0.1722,72.9
2024-02-01,405,DIESEL GRAN ESTACION BOGOTA,"Bogotá, D.C.",Diesel,VASQUEZ CLAVIJO LAURA LILIANA,0.12,1350879.07,885822.34,0.1853,0.0845,0.552,0.1926,0.2134,0.1611,1.0,0.906,0.1559,0.8388,1.66,0.4944,0.0528,0.3139,0.3222,0.3639,20.7
2024-02-01,121,PILATOS TITAN PLAZA BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.1195,536347.22,290314.1,0.1994,0.0843,0.1965,0.3473,0.3377,0.2862,0.6495,0.7775,0.1702,0.7796,1.99,0.1997,0.072,0.1662,0.174,0.1782,109.9
2024-02-01,150,PILATOS PASEO VILLA DEL RIO BOGOTA,"Bogotá, D.C.",Pilatos,,0.1191,329105.13,240499.9,0.2432,0.6468,0.0892,0.1406,0.7152,0.1216,0.3124,0.9323,0.0654,0.9125,1.54,0.2339,0.0468,0.1111,0.114,0.1257,100.9
2024-02-01,116,PILATOS ARBOLEDA PEREIRA,Pereira,Pilatos,LLANOS GIRALDO ERIKA MARCELA,0.1188,487056.5,294992.19,0.1574,0.0583,0.1394,0.3203,0.3708,0.3058,0.5245,0.7103,0.1725,0.7944,1.74,0.1412,0.0423,0.155,0.1801,0.1594,38.8
2024-02-01,402,DIESEL BUENAVISTA BARRANQUILLA,Barranquilla,Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.1178,1117309.9,803066.49,0.2073,0.1126,0.4901,0.1424,0.3098,0.1073,1.0,0.9126,0.147,0.8269,1.53,0.3819,0.0397,0.397,0.4178,0.4386,28.7
2024-02-01,611,SUPERDRY SANTAFE LC 240 BOGOTA,"Bogotá, D.C.",Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.1173,387894.45,282960.31,0.2328,0.1083,0.069,0.793,0.0703,0.6324,1.0,0.8798,0.1504,0.8496,1.52,0.0742,0.0179,0.133,0.1458,0.1483,21.3
2024-02-01,138,PILATOS VIVA BARRANQUILLA,Barranquilla,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.1163,474412.2,281844.11,0.1937,0.0694,0.1563,0.3218,0.3635,0.2486,0.66,0.7791,0.1696,0.787,1.77,0.1535,0.0541,0.373,0.4054,0.3914,75.2
2024-02-01,741,MFG IPIALES,Ipiales,MFG,HENAO LOPEZ MARIBEL,0.1148,244601.37,153930.17,0.213,0.0,0.1794,0.5516,0.0308,0.5195,1.0,0.9446,0.3131,0.6575,1.59,0.1644,0.0685,0.1644,0.1644,0.137,
2024-02-01,618,SUPERDRY EL RETIRO BOGOTA,"Bogotá, D.C.",Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.1138,462276.1,347156.76,0.1505,0.1221,0.0522,0.7654,0.0814,0.7476,1.0,0.8928,0.1903,0.8054,1.48,0.0674,0.0259,0.1658,0.1503,0.1762,91.8
2024-02-01,107,PILATOS MALL PLAZA CARTAGENA,Cartagena De Indias,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.1117,364754.93,236688.4,0.1983,0.0534,0.1384,0.3884,0.3369,0.2519,0.7007,0.8021,0.1274,0.8242,1.61,0.1568,0.0576,0.2096,0.2219,0.2096,65.6
2024-02-01,129,PILATOS ACCESORIOS PUERTA DEL NORTE BELL,Bello,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.1103,510959.13,377242.41,0.1645,0.0958,0.0031,0.1607,0.7304,0.1303,0.6374,0.8425,0.2013,0.7144,1.48,0.0037,0.0,0.0825,0.0899,0.0921,23.7
2024-02-01,101,PILATOS BUENAVISTA BARRANQUILLA,Barranquilla,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.1098,548627.13,318896.82,0.183,0.065,0.2407,0.2483,0.4108,0.2065,0.7148,0.8169,0.1326,0.8296,1.81,0.2332,0.0598,0.326,0.3309,0.3346,85.7
2024-02-01,112,PILATOS CHIPICHAPE CALI,Cali,Pilatos,PARRA NAVIA KAROL YESENIA,0.1091,416855.16,269156.48,0.1725,0.0695,0.1551,0.368,0.349,0.2428,0.7792,0.8229,0.0904,0.8834,1.66,0.143,0.0409,0.1588,0.1755,0.1653,23.6
2024-02-01,411,DIESEL EL TESORO MEDELLIN,Medellín,Diesel,ACEVEDO GALLO CLARA INES,0.1091,1402358.14,916189.06,0.1835,0.0952,0.5258,0.1878,0.2358,0.1339,1.0,0.9352,0.2401,0.7399,1.69,0.435,0.0673,0.2167,0.2481,0.2138,67.0
2024-02-01,607,SUPERDRY DE MODA PRIME OUTLET LC 110,Medellín,Superdry,ACEVEDO GALLO CLARA INES,0.109,327368.69,188908.55,0.3397,0.0576,0.1008,0.6659,0.1463,0.4134,1.0,0.9316,0.1764,0.8236,1.83,0.1318,0.0451,0.1156,0.1353,0.1179,51.3
2024-02-01,416,DIESEL JARDIN PLAZA CALI,Cali,Diesel,VASQUEZ CLAVIJO LAURA LILIANA,0.1086,1085377.94,801300.92,0.1474,0.0827,0.3091,0.2273,0.4228,0.1039,1.0,0.9162,0.167,0.8231,1.47,0.226,0.0466,0.1949,0.1907,0.1977,45.4
2024-02-01,223,NEW BALANCE MALL PLAZA MANIZALES,Manizales,NewBalance,LLANOS GIRALDO ERIKA MARCELA,0.108,655105.7,498305.55,0.1294,0.0946,0.0084,0.0442,0.9321,0.0362,1.0,0.853,0.3801,0.5198,1.44,0.028,0.004,0.084,0.096,0.0947,10.8
2024-02-01,M07,MFG PLAZA FABRICATO BELLO,Bello,MFG,HENAO LOPEZ MARIBEL,0.1079,258970.48,158996.89,0.194,0.0356,0.2369,0.4927,0.0997,0.3786,1.0,0.941,0.2283,0.7667,1.68,0.2072,0.0504,0.0892,0.1079,0.1094,5.8
2024-02-01,119,PILATOS CARIBE PLAZA CARTAGENA,Cartagena De Indias,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.107,411585.04,265306.53,0.1905,0.058,0.084,0.3316,0.4786,0.2277,0.7236,0.8309,0.1285,0.8535,1.62,0.0959,0.0271,0.1996,0.2025,0.1948,32.3
2024-02-01,414,DIESEL SANTAFE MEDELLIN,Medellín,Diesel,ACEVEDO GALLO CLARA INES,0.1065,1481071.48,911303.2,0.1572,0.0678,0.3707,0.2059,0.3759,0.1351,1.0,0.9222,0.1976,0.7843,1.74,0.2755,0.0555,0.1825,0.2102,0.1959,97.0
2024-02-01,622,SUPERDRY PLAZA FABRICATO BELLO,Bello,Superdry,ACEVEDO GALLO CLARA INES,0.106,367892.58,264267.43,0.1827,0.062,0.0234,0.6499,0.223,0.4511,1.0,0.8925,0.2176,0.7824,1.48,0.0259,0.0082,0.047,0.0529,0.0511,9.7
2024-02-01,113,PILATOS EL TESORO MEDELLIN,Medellín,Pilatos,POSADA RESTREPO MALORY DEL PILAR,0.1037,539294.04,306124.47,0.1619,0.1171,0.2689,0.3411,0.2638,0.293,0.7742,0.8329,0.2043,0.764,1.93,0.2407,0.0794,0.2103,0.229,0.229,102.4
2024-02-01,177,PILATOS ACCESORIOS CALLE 6 POPAYAN,Popayán,Pilatos,PARRA NAVIA KAROL YESENIA,0.1037,490883.9,386966.95,0.196,0.0661,0.0013,0.1116,0.8378,0.0593,0.7242,0.8848,0.2078,0.7641,1.34,0.0026,0.0026,0.1253,0.1253,0.1432,0.0
2024-02-01,426,DIESEL MULTIPLAZA LA FELICIDAD BOGOTA,"Bogotá, D.C.",Diesel,VASQUEZ CLAVIJO LAURA LILIANA,0.1031,1133073.48,807390.59,0.1621,0.0558,0.285,0.1656,0.4763,0.1564,1.0,0.8985,0.1531,0.814,1.49,0.242,0.0507,0.212,0.2176,0.2158,14.9
2024-02-01,716,SUPERDRY VENTURA CUCUTA,Cúcuta,Superdry,,0.1002,355211.26,205771.52,0.2318,0.0204,0.0732,0.649,0.1841,0.2682,1.0,0.9171,0.2116,0.7884,1.77,0.0709,0.0284,0.0284,0.0298,0.0284,0.0
2024-02-01,616,SUPERDRY PASEO VILLA DEL RIO BOGOTA,"Bogotá, D.C.",Superdry,,0.0991,330949.33,240603.97,0.3109,0.0611,0.0421,0.7896,0.0843,0.695,1.0,0.8748,0.1547,0.8453,1.46,0.083,0.0277,0.0751,0.0791,0.087,5.3
2024-02-01,407,DIESEL EL RETIRO BOGOTA,"Bogotá, D.C.",Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.0984,1627325.27,1007391.83,0.153,0.0942,0.5788,0.217,0.1752,0.1576,1.0,0.897,0.2479,0.7521,1.81,0.6335,0.1041,0.4299,0.3846,0.3891,115.8
2024-02-01,M05,MFG MULTIPLAZA LA FELICIDAD BOGOTA,"Bogotá, D.C.",MFG,HENAO LOPEZ MARIBEL,0.0981,309881.54,195916.84,0.1755,0.0825,0.4818,0.4013,0.0301,0.3198,1.0,0.9293,0.2374,0.7582,1.7,0.4265,0.0948,0.1471,0.1601,0.1683,10.2
2024-02-01,146,PILATOS VIVA LC 143 ENVIGADO,Envigado,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.0967,427555.76,292538.15,0.1661,0.1144,0.0935,0.3523,0.4324,0.2085,0.6798,0.7733,0.1223,0.8113,1.62,0.0901,0.0425,0.1346,0.1559,0.1508,45.9
2024-02-01,145,PILATOS DE MODA PRIME OUTLET LC 108,Medellín,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.0965,335296.37,180763.82,0.3419,0.0671,0.2141,0.3895,0.2679,0.2765,0.8193,0.8998,0.178,0.7802,1.95,0.2458,0.075,0.156,0.1905,0.1678,435.8
2024-02-01,12P,PILATOS UNICO VILLAVICENCIO,Villavicencio,Pilatos,SANTOS HERNANDEZ ANGELICA MARIA,0.0962,313280.96,190620.69,0.2942,0.0673,0.189,0.3813,0.3146,0.209,0.728,0.8426,0.1125,0.8433,1.71,0.1728,0.05,0.1424,0.1402,0.1543,40.2
2024-02-01,224,NEW BALANCE PLAZA FABRICATO BELLO,Bello,NewBalance,GONZALEZ PULGARIN OLGA PATRICIA,0.0961,660320.08,492314.59,0.1184,0.073,0.0067,0.0368,0.935,0.0332,1.0,0.8531,0.3671,0.5547,1.44,0.017,0.0068,0.0798,0.0866,0.0849,69.7
2024-02-01,03P,PILATOS GRAN ESTACION 2 BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0958,509524.33,270672.21,0.1488,0.061,0.2607,0.3737,0.1829,0.3661,0.7175,0.7691,0.1611,0.7946,1.99,0.2426,0.0818,0.1964,0.2128,0.2054,29.1
2024-02-01,104,PILATOS BUENAVISTA SANTA MARTA,Santa Marta,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.0946,393816.47,282421.81,0.1579,0.0406,0.1009,0.2816,0.4657,0.2009,0.5692,0.7764,0.0553,0.8478,1.44,0.09,0.0332,0.1597,0.1661,0.1511,98.1
2024-02-01,219,NEW BALANCE VIVA ENVIGADO,Envigado,NewBalance,GONZALEZ PULGARIN OLGA PATRICIA,0.094,647556.7,515455.13,0.0931,0.123,0.0117,0.0204,0.9541,0.0247,1.0,0.851,0.4415,0.5049,1.4,0.0251,0.0038,0.0829,0.0967,0.0867,32.5
2024-02-01,419,DIESEL SANTAFE BOGOTA,"Bogotá, D.C.",Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.0936,1057096.62,751094.96,0.2358,0.0871,0.4773,0.1823,0.3089,0.1426,1.0,0.9487,0.1583,0.8373,1.53,0.428,0.0576,0.1852,0.2099,0.214,11.5
2024-02-01,192,PILATOS MALL PLAZA MANIZALES,Manizales,Pilatos,LLANOS GIRALDO ERIKA MARCELA,0.0935,389170.51,270084.93,0.191,0.0535,0.1128,0.3999,0.3913,0.2489,0.7329,0.8171,0.1675,0.7924,1.52,0.0985,0.0295,0.1247,0.1444,0.1368,2.1
2024-02-01,09P,PILATOS UNICO CALI,Cali,Pilatos,,0.093,326528.98,201780.76,0.2947,0.0751,0.1902,0.406,0.3156,0.1867,0.8493,0.883,0.0934,0.879,1.69,0.1643,0.0451,0.1202,0.1232,0.1353,27.2
2024-02-01,605,SUPERDRY MAYORCA SABANETA,Sabaneta,Superdry,ACEVEDO GALLO CLARA INES,0.0921,363644.45,249856.36,0.2167,0.0637,0.0667,0.6747,0.1636,0.4407,1.0,0.915,0.1532,0.8468,1.55,0.086,0.0239,0.1011,0.1226,0.1067,77.9
2024-02-01,483,DIESEL TITAN PLAZA BOGOTA,"Bogotá, D.C.",Diesel,VASQUEZ CLAVIJO LAURA LILIANA,0.0921,1002050.37,721698.33,0.2211,0.0862,0.3227,0.1902,0.4461,0.131,1.0,0.9184,0.19,0.81,1.52,0.2808,0.0308,0.1846,0.1923,0.1962,17.6
2024-02-01,196,SUPERDRY BIMA BOGOTA,"Bogotá, D.C.",Superdry,,0.0919,329020.65,210023.27,0.3774,0.0473,0.1248,0.7374,0.07,0.5731,1.0,0.9478,0.2148,0.7852,1.64,0.1964,0.07,0.1151,0.1264,0.1287,-0.5
2024-02-01,738,PILATOS ACCESORIOS MALL PLAZA MANIZALES,Manizales,Pilatos,LLANOS GIRALDO ERIKA MARCELA,0.0913,454586.59,387923.35,0.1868,0.0711,0.0005,0.0027,0.7866,0.2131,0.5878,0.8202,0.2035,0.6772,1.24,0.0018,0.0,0.0969,0.1115,0.1261,0.0
2024-02-01,606,SUPERDRY OVIEDO MEDELLIN,Medellín,Superdry,ACEVEDO GALLO CLARA INES,0.0902,310189.69,244057.88,0.2257,0.1221,0.0758,0.6307,0.1938,0.4244,1.0,0.8791,0.2158,0.7808,1.43,0.086,0.0129,0.1828,0.2043,0.1849,8.6
2024-02-01,424,DIESEL VIVA BARRANQUILLA,Barranquilla,Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.0897,868639.53,669883.03,0.2446,0.0597,0.3146,0.1455,0.506,0.0789,1.0,0.9331,0.1457,0.8372,1.37,0.2381,0.0623,0.3297,0.3516,0.381,60.3
2024-02-01,153,PILATOS PLAZA FABRICATO BELLO,Bello,Pilatos,GONZALEZ PULGARIN OLGA PATRICIA,0.0887,391059.54,284522.93,0.1477,0.0764,0.0539,0.31,0.4609,0.2926,0.7039,0.7898,0.1262,0.808,1.47,0.0628,0.0179,0.0661,0.0919,0.0785,26.5
2024-02-01,409,DIESEL CHIPICHAPE CALI,Cali,Diesel,VASQUEZ CLAVIJO LAURA LILIANA,0.0874,1218777.49,808990.02,0.1872,0.0604,0.4087,0.1727,0.3478,0.1211,1.0,0.9083,0.148,0.82,1.61,0.3084,0.0598,0.2336,0.2523,0.2224,42.3
2024-02-01,655,KIPLING EL TESORO MEDELLIN,Medellín,Kipling,ACEVEDO GALLO CLARA INES,0.0868,550658.75,407200.56,0.1993,0.0518,0.0,0.0,0.0,1.0,1.0,0.6322,1.0,0.0,1.41,0.0,0.0,0.2453,0.2629,0.2493,84.5
2024-02-01,423,DIESEL PARQUE LA COLINA BOGOTA,"Bogotá, D.C.",Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.0868,1211901.19,774480.6,0.2057,0.0505,0.5307,0.1923,0.2484,0.1356,1.0,0.9393,0.1645,0.8355,1.66,0.4719,0.0611,0.2445,0.2567,0.2592,24.9
2024-02-01,135,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0867,516420.78,328242.6,0.17,0.07,0.1047,0.339,0.4096,0.2813,0.6808,0.7702,0.1807,0.7758,1.68,0.1194,0.038,0.1357,0.1422,0.1401,43.9
2024-02-01,222,NEW BALANCE MALL PLAZA CARTAGENA,Cartagena De Indias,NewBalance,ARNEDO GARCIA CARMEN ELISA,0.0854,585025.73,406025.32,0.1241,0.0753,0.0232,0.0676,0.879,0.0539,1.0,0.863,0.3672,0.5534,1.53,0.0484,0.0,0.0995,0.0995,0.1102,12.2
2024-02-01,211,NEW BALANCE MAYORCA SABANETA,Sabaneta,NewBalance,POSADA RESTREPO MALORY DEL PILAR,0.084,611320.94,461868.17,0.1086,0.0986,0.0102,0.0293,0.9428,0.0313,1.0,0.8691,0.4103,0.5332,1.44,0.0311,0.0018,0.0804,0.0823,0.075,23.6
2024-02-01,666,KIPLING DE MODA PRIME OUTLET LC 152,Medellín,Kipling,ACEVEDO GALLO CLARA INES,0.0805,380268.02,292344.77,0.3634,0.0899,0.0,0.0,0.0,1.0,1.0,0.7229,1.0,0.0,1.4,0.0,0.0,0.2444,0.2707,0.2444,2.6
2024-02-01,421,DIESEL FONTANAR CHIA,Chía,Diesel,VASQUEZ CLAVIJO LAURA LILIANA,0.0804,1252966.03,749076.76,0.2393,0.0603,0.4243,0.2361,0.308,0.1885,1.0,0.9269,0.1938,0.8062,1.79,0.3814,0.0696,0.2835,0.2655,0.2758,71.3
2024-02-01,213,NEW BALANCE DE MODA PRIME OUTLET LC 121,Medellín,NewBalance,GONZALEZ PULGARIN OLGA PATRICIA,0.0798,494189.46,353221.32,0.1963,0.1038,0.0225,0.073,0.8789,0.0532,1.0,0.861,0.3438,0.5394,1.53,0.0635,0.0091,0.0907,0.1043,0.1066,10.2
2024-02-01,07P,PILATOS PREMIUM SOPO,Sopó,Pilatos,ARNEDO GARCIA CARMEN ELISA,0.0796,408756.59,235200.16,0.3438,0.0385,0.3731,0.3162,0.2066,0.2323,0.8004,0.8635,0.1884,0.7797,1.8,0.3042,0.0718,0.1466,0.1685,0.1685,39.5
2024-02-01,412,DIESEL SANDIEGO MEDELLIN,Medellín,Diesel,ACEVEDO GALLO CLARA INES,0.0793,1009283.43,800130.72,0.1952,0.075,0.1851,0.123,0.6197,0.112,1.0,0.9547,0.2355,0.7239,1.36,0.1277,0.0334,0.155,0.1976,0.1611,19.3
2024-02-01,108,PILATOS GRAN ESTACION BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0791,549769.93,326447.24,0.1577,0.0753,0.233,0.3006,0.3201,0.3142,0.6708,0.7781,0.1561,0.8,1.8,0.2294,0.06,0.1897,0.2015,0.2022,55.7
2024-02-01,148,PILATOS ARKADIA LC 175 MEDELLIN,Medellín,Pilatos,POSADA RESTREPO MALORY DEL PILAR,0.0774,451711.08,278059.71,0.1722,0.0595,0.0653,0.3932,0.3643,0.3438,0.5966,0.7346,0.1378,0.7921,1.71,0.0834,0.0287,0.0991,0.1173,0.1186,33.8
2024-02-01,302,PILATOS PLAZA CENTRAL  BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0768,477582.2,319591.11,0.2787,0.0911,0.286,0.2248,0.4153,0.1689,0.8824,0.8903,0.1492,0.8277,1.61,0.2949,0.0703,0.1405,0.1568,0.1518,11.9
2024-02-01,613,SUPERDRY ARKADIA LC 255 MEDELLIN,Medellín,Superdry,ACEVEDO GALLO CLARA INES,0.0761,374769.03,253068.62,0.1851,0.0777,0.0475,0.7191,0.1427,0.4541,1.0,0.8874,0.1958,0.8042,1.6,0.0551,0.0124,0.0843,0.0978,0.0966,13.3
2024-02-01,609,SUPERDRY VIVA LC 142 ENVIGADO,Envigado,Superdry,ACEVEDO GALLO CLARA INES,0.0761,353271.71,261359.79,0.1784,0.0688,0.044,0.6874,0.1628,0.4341,1.0,0.9119,0.1907,0.8079,1.46,0.0478,0.009,0.0965,0.1127,0.0974,31.8
2024-02-01,658,KIPLING TITAN PLAZA BOGOTA,"Bogotá, D.C.",Kipling,VASQUEZ CLAVIJO LAURA LILIANA,0.0759,497670.0,357828.84,0.2112,0.0851,0.0,0.0,0.0,1.0,1.0,0.6122,1.0,0.0,1.48,0.0,0.0,0.2107,0.2031,0.2184,4.9
2024-02-01,623,SUPERDRY CARACOLI BUCARAMANGA,Floridablanca,Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.0746,320036.23,218824.78,0.2339,0.0427,0.1119,0.6494,0.1643,0.3171,1.0,0.9171,0.1413,0.8587,1.53,0.106,0.0366,0.1243,0.1335,0.1353,3.2
2024-02-01,717,PILATOS SALITRE BOGOTA,"Bogotá, D.C.",Pilatos,,0.0732,416057.95,270779.95,0.1826,0.0594,0.202,0.4247,0.2332,0.3682,0.8233,0.8349,0.1875,0.7593,1.61,0.2051,0.0506,0.4607,0.4775,0.4775,0.0
2024-02-01,664,KIPLING LA QUINTA BUCARAMANGA,Bucaramanga,Kipling,HERNANDEZ TELLEZ SANDRA PAOLA,0.0725,457579.06,353426.01,0.2415,0.05,0.0,0.0,0.0,1.0,1.0,0.6938,1.0,0.0,1.35,0.0,0.0,0.1788,0.22,0.2318,35.8
2024-02-01,624,SUPERDRY NQS MALL PLAZA BOGOTA,"Bogotá, D.C.",Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.0717,494810.52,320831.78,0.1838,0.0656,0.0403,0.74,0.1369,0.6274,1.0,0.8775,0.1839,0.8161,1.66,0.0466,0.0204,0.0671,0.0729,0.07,14.0
2024-02-01,147,PILATOS MAYORCA SABANETA,Sabaneta,Pilatos,POSADA RESTREPO MALORY DEL PILAR,0.0716,417009.93,256371.86,0.2557,0.0518,0.1041,0.2797,0.5132,0.1921,0.7586,0.8947,0.2205,0.7476,1.71,0.1343,0.0457,0.1231,0.1308,0.1266,55.2
2024-02-01,P05,PILATOS JEANS ANDINO BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.071,586260.8,439983.54,0.1368,0.0808,0.6054,0.2175,0.0448,0.2104,0.7018,0.7435,0.1582,0.8015,1.45,0.4921,0.0628,0.2277,0.2408,0.2513,32.1
2024-02-01,617,SUPERDRY GRAN ESTACION BOGOTA,"Bogotá, D.C.",Superdry,VASQUEZ CLAVIJO LAURA LILIANA,0.0696,467022.36,322456.15,0.1849,0.0595,0.0758,0.7625,0.0722,0.7217,1.0,0.8917,0.2511,0.7489,1.53,0.0927,0.0289,0.1611,0.1717,0.1672,12.9
2024-02-01,214,NEW BALANCE BUENAVISTA BARRANQUILLA,Barranquilla,NewBalance,ARNEDO GARCIA CARMEN ELISA,0.0691,681123.28,431199.31,0.1164,0.048,0.0163,0.0456,0.9076,0.0537,1.0,0.8442,0.3012,0.6178,1.65,0.0522,0.0,0.1741,0.1766,0.1816,10.5
2024-02-01,614,SUPERDRY PLAZA CENTRAL BOGOTA,"Bogotá, D.C.",Superdry,HERNANDEZ TELLEZ SANDRA PAOLA,0.0681,385344.39,262979.92,0.2742,0.0763,0.0739,0.727,0.1235,0.6217,1.0,0.9021,0.2152,0.7848,1.56,0.1167,0.03,0.1025,0.1136,0.1278,9.2
2024-02-01,406,DIESEL ANDINO BOGOTA,"Bogotá, D.C.",Diesel,HERNANDEZ TELLEZ SANDRA PAOLA,0.0681,1488487.01,1074330.1,0.1104,0.0949,0.5614,0.2139,0.1805,0.1827,1.0,0.9261,0.2431,0.7486,1.53,0.4926,0.0478,0.2405,0.2356,0.2554,108.3
2024-02-01,13P,PILATOS NQS MALL PLAZA BOGOTA,"Bogotá, D.C.",Pilatos,RAMIREZ BALVIN VICTOR MANUEL,0.0675,530789.33,345864.18,0.1651,0.0493,0.1828,0.3281,0.3311,0.3009,0.7776,0.8141,0.1038,0.8563,1.6,0.1409,0.0336,0.123,0.1275,0.1342,16.4
