Tienda,Marca,Genero,Tipo,Precio_Intervalo,Cantidad_Inventario,Porcentaje_Actual,Porcentaje_Ventas,Cantidad_Propuesta_Inventario
SUPERDRY CARACOLI BUCARAMANGA,SUPERDRY,MASCULINO,BUZO,"[624900.0, 650150.0)",1.0,0.0051813471502590676,0.03571428571428571,7.0
SUPERDRY CENTRO COMERCIAL EL EDÉN,SUPERDRY,MASCULINO,BUZO,"[349900.0, 374900.0)",25.0,0.13089005235602094,0.05405405405405406,10.0
SUPERDRY CENTRO COMERCIAL EL EDÉN,SUPERDRY,MASCULINO,BUZO,"[449900.0, 474900.0)",56.0,0.2931937172774869,0.35135135135135137,64.0
SUPERDRY CENTRO COMERCIAL EL EDÉN,SUPERDRY,MASCULINO,BUZO,"[549900.0, 574900.0)",22.0,0.11518324607329843,0.2702702702702703,49.0
SUPERDRY CENTRO COMERCIAL EL EDÉN,SUPERDRY,MASCULINO,BUZO,"[574900.0, 600150.0)",78.0,0.4083769633507853,0.32432432432432434,59.0
SUPERDRY DE MODA PRIME OUTLET LC 110,SUPERDRY,MASCULINO,BUZO,"[79900.0, 131900.0)",2.0,0.00904977375565611,0.009009009009009009,2.0
SUPERDRY DE MODA PRIME OUTLET LC 110,SUPERDRY,MASCULINO,BUZO,"[339900.0, 391900.0)",18.0,0.08144796380090498,0.02702702702702703,6.0
SUPERDRY DE MODA PRIME OUTLET LC 110,SUPERDRY,MASCULINO,BUZO,"[391900.0, 443900.0)",39.0,0.17647058823529413,0.10810810810810811,24.0
SUPERDRY DE MODA PRIME OUTLET LC 110,SUPERDRY,MASCULINO,BUZO,"[443900.0, 495900.0)",39.0,0.17647058823529413,0.3783783783783784,84.0
SUPERDRY DE MODA PRIME OUTLET LC 110,SUPERDRY,MASCULINO,BUZO,"[495900.0, 547900.0)",11.0,0.049773755656108594,0.06306306306306306,14.0
SUPERDRY DE MODA PRIME OUTLET LC 110,SUPERDRY,MASCULINO,BUZO,"[547900.0, 600420.0)",112.0,0.5067873303167421,0.4144144144144144,92.0
SUPERDRY EL RETIRO BOGOTA,SUPERDRY,MASCULINO,BUZO,"[399900.0, 429900.0)",14.0,0.07142857142857142,0.06451612903225806,13.0
SUPERDRY EL RETIRO BOGOTA,SUPERDRY,MASCULINO,BUZO,"[429900.0, 459900.0)",42.0,0.21428571428571427,0.25806451612903225,50.0
SUPERDRY EL RETIRO BOGOTA,SUPERDRY,MASCULINO,BUZO,"[489900.0, 519900.0)",101.0,0.5153061224489796,0.25806451612903225,50.0
SUPERDRY EL RETIRO BOGOTA,SUPERDRY,MASCULINO,BUZO,"[549900.0, 579900.0)",23.0,0.11734693877551021,0.22580645161290322,44.0
SUPERDRY EL RETIRO BOGOTA,SUPERDRY,MASCULINO,BUZO,"[579900.0, 609900.0)",15.0,0.07653061224489796,0.1935483870967742,38.0
SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BUZO,"[399900.0, 424900.0)",15.0,0.08670520231213873,0.1259259259259259,22.0
SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BUZO,"[449900.0, 474900.0)",26.0,0.15028901734104047,0.2740740740740741,47.0
SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BUZO,"[499900.0, 524900.0)",100.0,0.5780346820809249,0.23703703703703705,41.0
SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BUZO,"[549900.0, 574900.0)",22.0,0.12716763005780346,0.14074074074074075,24.0
SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BUZO,"[599900.0, 624900.0)",9.0,0.05202312138728324,0.18518518518518517,32.0
SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,BUZO,"[624900.0, 650150.0)",1.0,0.005780346820809248,0.007407407407407408,1.0
SUPERDRY FLORIDA PARQUE COMERCIAL,SUPERDRY,MASCULINO,BUZO,"[399900.0, 419900.0)",5.0,0.028901734104046242,0.07006369426751592,12.0
SUPERDRY FLORIDA PARQUE COMERCIAL,SUPERDRY,MASCULINO,BUZO,"[439900.0, 459900.0)",79.0,0.45664739884393063,0.267515923566879,46.0
SUPERDRY FLORIDA PARQUE COMERCIAL,SUPERDRY,MASCULINO,BUZO,"[499900.0, 519900.0)",54.0,0.31213872832369943,0.22929936305732485,40.0
SUPERDRY FLORIDA PARQUE COMERCIAL,SUPERDRY,MASCULINO,BUZO,"[539900.0, 559900.0)",23.0,0.1329479768786127,0.08917197452229299,15.0
SUPERDRY FLORIDA PARQUE COMERCIAL,SUPERDRY,MASCULINO,BUZO,"[579900.0, 600100.0)",12.0,0.06936416184971098,0.34394904458598724,60.0
SUPERDRY GRAN ESTACION BOGOTA,SUPERDRY,MASCULINO,BUZO,"[399900.0, 429900.0)",20.0,0.09433962264150944,0.11578947368421053,24.0
SUPERDRY GRAN ESTACION BOGOTA,SUPERDRY,MASCULINO,BUZO,"[429900.0, 459900.0)",30.0,0.14150943396226415,0.25263157894736843,53.0
SUPERDRY GRAN ESTACION BOGOTA,SUPERDRY,MASCULINO,BUZO,"[489900.0, 519900.0)",129.0,0.6084905660377359,0.3368421052631579,70.0
SUPERDRY GRAN ESTACION BOGOTA,SUPERDRY,MASCULINO,BUZO,"[549900.0, 579900.0)",17.0,0.08018867924528301,0.09473684210526316,20.0
SUPERDRY GRAN ESTACION BOGOTA,SUPERDRY,MASCULINO,BUZO,"[579900.0, 609900.0)",12.0,0.05660377358490566,0.2,42.0
SUPERDRY IPIALES,SUPERDRY,MASCULINO,BUZO,"[399900.0, 419900.0)",14.0,0.0603448275862069,0.07407407407407407,17.0
SUPERDRY IPIALES,SUPERDRY,MASCULINO,BUZO,"[439900.0, 459900.0)",71.0,0.30603448275862066,0.2962962962962963,67.0
SUPERDRY IPIALES,SUPERDRY,MASCULINO,BUZO,"[499900.0, 519900.0)",102.0,0.4396551724137931,0.37037037037037035,84.0
SUPERDRY IPIALES,SUPERDRY,MASCULINO,BUZO,"[539900.0, 559900.0)",23.0,0.09913793103448276,0.037037037037037035,8.0
SUPERDRY IPIALES,SUPERDRY,MASCULINO,BUZO,"[579900.0, 600100.0)",17.0,0.07327586206896551,0.2222222222222222,50.0
SUPERDRY MAYORCA SABANETA,SUPERDRY,MASCULINO,BUZO,"[79900.0, 131900.0)",1.0,0.004016064257028112,0.007407407407407408,2.0
SUPERDRY MAYORCA SABANETA,SUPERDRY,MASCULINO,BUZO,"[339900.0, 391900.0)",17.0,0.06827309236947791,0.014814814814814815,4.0
SUPERDRY MAYORCA SABANETA,SUPERDRY,MASCULINO,BUZO,"[391900.0, 443900.0)",13.0,0.05220883534136546,0.037037037037037035,9.0
SUPERDRY MAYORCA SABANETA,SUPERDRY,MASCULINO,BUZO,"[443900.0, 495900.0)",93.0,0.37349397590361444,0.2740740740740741,68.0
SUPERDRY MAYORCA SABANETA,SUPERDRY,MASCULINO,BUZO,"[495900.0, 547900.0)",40.0,0.1606425702811245,0.1111111111111111,28.0
SUPERDRY MAYORCA SABANETA,SUPERDRY,MASCULINO,BUZO,"[547900.0, 600420.0)",85.0,0.3413654618473896,0.5555555555555556,138.0
SUPERDRY NUESTRO BOGOTA,SUPERDRY,MASCULINO,BUZO,"[349900.0, 374900.0)",6.0,0.024896265560165973,0.014492753623188406,3.0
SUPERDRY NUESTRO BOGOTA,SUPERDRY,MASCULINO,BUZO,"[399900.0, 424900.0)",49.0,0.2033195020746888,0.11594202898550725,28.0
SUPERDRY NUESTRO BOGOTA,SUPERDRY,MASCULINO,BUZO,"[449900.0, 474900.0)",64.0,0.26556016597510373,0.36231884057971014,87.0
SUPERDRY NUESTRO BOGOTA,SUPERDRY,MASCULINO,BUZO,"[499900.0, 524900.0)",35.0,0.14522821576763487,0.14492753623188406,35.0
SUPERDRY NUESTRO BOGOTA,SUPERDRY,MASCULINO,BUZO,"[549900.0, 574900.0)",12.0,0.04979253112033195,0.11594202898550725,28.0
SUPERDRY NUESTRO BOGOTA,SUPERDRY,MASCULINO,BUZO,"[574900.0, 600150.0)",75.0,0.3112033195020747,0.2463768115942029,59.0
SUPERDRY OVIEDO MEDELLIN,SUPERDRY,MASCULINO,BUZO,"[399900.0, 419900.0)",16.0,0.08376963350785341,0.0967741935483871,18.0
SUPERDRY OVIEDO MEDELLIN,SUPERDRY,MASCULINO,BUZO,"[419900.0, 439900.0)",4.0,0.020942408376963352,0.03225806451612903,6.0
SUPERDRY OVIEDO MEDELLIN,SUPERDRY,MASCULINO,BUZO,"[439900.0, 459900.0)",37.0,0.193717277486911,0.3225806451612903,62.0
SUPERDRY OVIEDO MEDELLIN,SUPERDRY,MASCULINO,BUZO,"[499900.0, 519900.0)",107.0,0.5602094240837696,0.3548387096774194,68.0
SUPERDRY OVIEDO MEDELLIN,SUPERDRY,MASCULINO,BUZO,"[539900.0, 559900.0)",17.0,0.08900523560209424,0.06451612903225806,12.0
SUPERDRY OVIEDO MEDELLIN,SUPERDRY,MASCULINO,BUZO,"[579900.0, 600100.0)",10.0,0.05235602094240838,0.12903225806451613,25.0
SUPERDRY PASTO,SUPERDRY,MASCULINO,BUZO,"[599900.0, 609900.0)",1.0,0.5,0.875,2.0
SUPERDRY PASTO,SUPERDRY,MASCULINO,BUZO,"[689900.0, 700000.0)",1.0,0.5,0.125,0.0
SUPERDRY PLAZA CENTRAL BOGOTA,SUPERDRY,MASCULINO,BUZO,"[349900.0, 374900.0)",29.0,0.13744075829383887,0.043478260869565216,9.0
SUPERDRY PLAZA CENTRAL BOGOTA,SUPERDRY,MASCULINO,BUZO,"[399900.0, 424900.0)",7.0,0.03317535545023697,0.13043478260869565,28.0
SUPERDRY PLAZA CENTRAL BOGOTA,SUPERDRY,MASCULINO,BUZO,"[449900.0, 474900.0)",59.0,0.2796208530805687,0.4057971014492754,86.0
SUPERDRY PLAZA CENTRAL BOGOTA,SUPERDRY,MASCULINO,BUZO,"[499900.0, 524900.0)",8.0,0.037914691943127965,0.057971014492753624,12.0
SUPERDRY PLAZA CENTRAL BOGOTA,SUPERDRY,MASCULINO,BUZO,"[549900.0, 574900.0)",15.0,0.07109004739336493,0.13043478260869565,28.0
SUPERDRY PLAZA CENTRAL BOGOTA,SUPERDRY,MASCULINO,BUZO,"[574900.0, 600150.0)",93.0,0.44075829383886256,0.2318840579710145,49.0
SUPERDRY PLAZA FABRICATO BELLO,SUPERDRY,MASCULINO,BUZO,"[384900.0, 419900.0)",21.0,0.08076923076923077,0.09142857142857143,23.0
SUPERDRY PLAZA FABRICATO BELLO,SUPERDRY,MASCULINO,BUZO,"[419900.0, 454900.0)",95.0,0.36538461538461536,0.1657142857142857,43.0
SUPERDRY PLAZA FABRICATO BELLO,SUPERDRY,MASCULINO,BUZO,"[489900.0, 524900.0)",82.0,0.3153846153846154,0.2857142857142857,73.0
SUPERDRY PLAZA FABRICATO BELLO,SUPERDRY,MASCULINO,BUZO,"[524900.0, 559900.0)",38.0,0.14615384615384616,0.17142857142857143,44.0
SUPERDRY PLAZA FABRICATO BELLO,SUPERDRY,MASCULINO,BUZO,"[594900.0, 629900.0)",21.0,0.08076923076923077,0.2857142857142857,73.0
SUPERDRY SAN NICOLAS RIONEGRO,SUPERDRY,MASCULINO,BUZO,"[419900.0, 439900.0)",3.0,0.016216216216216217,0.03571428571428571,6.0
SUPERDRY SAN NICOLAS RIONEGRO,SUPERDRY,MASCULINO,BUZO,"[439900.0, 459900.0)",47.0,0.25405405405405407,0.375,67.0
SUPERDRY SAN NICOLAS RIONEGRO,SUPERDRY,MASCULINO,BUZO,"[499900.0, 519900.0)",102.0,0.5513513513513514,0.23214285714285715,41.0
SUPERDRY SAN NICOLAS RIONEGRO,SUPERDRY,MASCULINO,BUZO,"[539900.0, 559900.0)",13.0,0.07027027027027027,0.10714285714285714,19.0
SUPERDRY SAN NICOLAS RIONEGRO,SUPERDRY,MASCULINO,BUZO,"[579900.0, 600100.0)",13.0,0.07027027027027027,0.25,44.0
SUPERDRY SANTAFE LC 240 BOGOTA,SUPERDRY,MASCULINO,BUZO,"[399900.0, 419900.0)",8.0,0.04040404040404041,0.05,10.0
SUPERDRY SANTAFE LC 240 BOGOTA,SUPERDRY,MASCULINO,BUZO,"[439900.0, 459900.0)",65.0,0.3282828282828283,0.25,49.0
SUPERDRY SANTAFE LC 240 BOGOTA,SUPERDRY,MASCULINO,BUZO,"[499900.0, 519900.0)",87.0,0.4393939393939394,0.3,59.0
SUPERDRY SANTAFE LC 240 BOGOTA,SUPERDRY,MASCULINO,BUZO,"[539900.0, 559900.0)",22.0,0.1111111111111111,0.075,15.0
SUPERDRY SANTAFE LC 240 BOGOTA,SUPERDRY,MASCULINO,BUZO,"[579900.0, 600100.0)",14.0,0.0707070707070707,0.325,64.0
SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,BUZO,"[399900.0, 424900.0)",23.0,0.08984375,0.2033898305084746,52.0
SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,BUZO,"[449900.0, 474900.0)",41.0,0.16015625,0.2542372881355932,65.0
SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,BUZO,"[499900.0, 524900.0)",148.0,0.578125,0.2033898305084746,52.0
SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,BUZO,"[549900.0, 574900.0)",39.0,0.15234375,0.1864406779661017,48.0
SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,BUZO,"[599900.0, 624900.0)",4.0,0.015625,0.1016949152542373,26.0
SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,BUZO,"[624900.0, 650150.0)",1.0,0.00390625,0.03389830508474576,9.0
SUPERDRY VIVA LC 142 ENVIGADO,SUPERDRY,MASCULINO,BUZO,"[399900.0, 419900.0)",17.0,0.08333333333333333,0.06306306306306306,13.0
SUPERDRY VIVA LC 142 ENVIGADO,SUPERDRY,MASCULINO,BUZO,"[439900.0, 459900.0)",38.0,0.18627450980392157,0.18018018018018017,36.0
SUPERDRY VIVA LC 142 ENVIGADO,SUPERDRY,MASCULINO,BUZO,"[499900.0, 519900.0)",111.0,0.5441176470588235,0.3333333333333333,66.0
SUPERDRY VIVA LC 142 ENVIGADO,SUPERDRY,MASCULINO,BUZO,"[539900.0, 559900.0)",17.0,0.08333333333333333,0.13513513513513514,27.0
SUPERDRY VIVA LC 142 ENVIGADO,SUPERDRY,MASCULINO,BUZO,"[579900.0, 600100.0)",16.0,0.0784313725490196,0.2882882882882883,57.0
PILATOS CENTRO COMERCIAL EL EDÉN,SUPERDRY,MASCULINO,CAMISA,"[299900.0, 304900.0)",4.0,0.2,0.5,10.0
PILATOS CENTRO COMERCIAL EL EDÉN,SUPERDRY,MASCULINO,CAMISA,"[344900.0, 349950.0)",16.0,0.8,0.5,10.0
PILATOS GRAN ESTACION 2 BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 354900.0)",4.0,0.4,0.25,2.0
PILATOS GRAN ESTACION 2 BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[394900.0, 399950.0)",6.0,0.6,0.75,8.0
PILATOS NUESTRO ATLANTICO,SUPERDRY,MASCULINO,CAMISA,"[299900.0, 309900.0)",2.0,0.1111111111111111,0.5,8.0
PILATOS NUESTRO ATLANTICO,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 359900.0)",15.0,0.8333333333333334,0.5,8.0
PILATOS NUESTRO BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[394900.0, 409900.0)",2.0,0.2222222222222222,1.0,2.0
PILATOS OUTLET LA TORRE ITAGUI,SUPERDRY,MASCULINO,CAMISA,"[299900.0, 319900.0)",1.0,0.027777777777777776,0.14285714285714285,5.0
PILATOS OUTLET LA TORRE ITAGUI,SUPERDRY,MASCULINO,CAMISA,"[339900.0, 359900.0)",27.0,0.75,0.5714285714285714,19.0
PILATOS OUTLET LA TORRE ITAGUI,SUPERDRY,MASCULINO,CAMISA,"[399900.0, 419900.0)",6.0,0.16666666666666666,0.2857142857142857,10.0
PILATOS PLAZA CENTRAL  BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[394900.0, 409900.0)",2.0,0.058823529411764705,1.0,2.0
PILATOS PREMIUM SOPO,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 354900.0)",21.0,0.65625,0.8571428571428571,27.0
PILATOS PREMIUM SOPO,SUPERDRY,MASCULINO,CAMISA,"[394900.0, 399950.0)",11.0,0.34375,0.14285714285714285,5.0
PILATOS SAN NICOLAS RIONEGRO,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 363900.0)",5.0,0.5,1.0,5.0
PILATOS UNICENTRO MEDELLIN,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 349969.98)",19.0,1.0,1.0,19.0
PILATOS UNICO BARRANQUILLA,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 384900.0)",47.0,0.8867924528301887,0.8461538461538461,42.0
PILATOS UNICO BARRANQUILLA,SUPERDRY,MASCULINO,CAMISA,"[384900.0, 419900.0)",2.0,0.03773584905660377,0.07692307692307693,4.0
PILATOS UNICO BARRANQUILLA,SUPERDRY,MASCULINO,CAMISA,"[664900.0, 700250.0)",1.0,0.018867924528301886,0.07692307692307693,4.0
PILATOS UNICO BUCARAMANGA,SUPERDRY,MASCULINO,CAMISA,"[299900.0, 319900.0)",1.0,0.021739130434782608,0.25,10.0
PILATOS UNICO BUCARAMANGA,SUPERDRY,MASCULINO,CAMISA,"[339900.0, 359900.0)",33.0,0.717391304347826,0.5,20.0
PILATOS UNICO BUCARAMANGA,SUPERDRY,MASCULINO,CAMISA,"[399900.0, 419900.0)",7.0,0.15217391304347827,0.25,10.0
PILATOS UNICO PASTO,SUPERDRY,MASCULINO,CAMISA,"[339900.0, 359900.0)",36.0,0.8571428571428571,0.5,18.0
PILATOS UNICO PASTO,SUPERDRY,MASCULINO,CAMISA,"[399900.0, 419900.0)",1.0,0.023809523809523808,0.5,18.0
PILATOS UNICO VILLAVICENCIO,SUPERDRY,MASCULINO,CAMISA,"[339900.0, 359900.0)",8.0,0.7272727272727273,1.0,8.0
SUPERDRY ARBOLEDA PEREIRA,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 354900.0)",1.0,0.03125,0.4375,14.0
SUPERDRY ARBOLEDA PEREIRA,SUPERDRY,MASCULINO,CAMISA,"[379900.0, 384900.0)",27.0,0.84375,0.375,12.0
SUPERDRY ARBOLEDA PEREIRA,SUPERDRY,MASCULINO,CAMISA,"[394900.0, 399950.0)",4.0,0.125,0.1875,6.0
SUPERDRY CAMPANARIO POPAYAN,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 354900.0)",6.0,0.11764705882352941,0.6666666666666666,34.0
SUPERDRY CAMPANARIO POPAYAN,SUPERDRY,MASCULINO,CAMISA,"[379900.0, 384900.0)",36.0,0.7058823529411765,0.2,10.0
SUPERDRY CAMPANARIO POPAYAN,SUPERDRY,MASCULINO,CAMISA,"[394900.0, 399950.0)",9.0,0.17647058823529413,0.13333333333333333,7.0
SUPERDRY CARACOLI BUCARAMANGA,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 359900.0)",12.0,0.16666666666666666,0.42857142857142855,29.0
SUPERDRY CARACOLI BUCARAMANGA,SUPERDRY,MASCULINO,CAMISA,"[379900.0, 389900.0)",56.0,0.7777777777777778,0.5714285714285714,39.0
SUPERDRY CENTRO COMERCIAL EL EDÉN,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 364900.0)",34.0,0.8095238095238095,0.8571428571428571,34.0
SUPERDRY CENTRO COMERCIAL EL EDÉN,SUPERDRY,MASCULINO,CAMISA,"[394900.0, 409900.0)",6.0,0.14285714285714285,0.14285714285714285,6.0
SUPERDRY DE MODA PRIME OUTLET LC 110,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 364900.0)",63.0,0.8873239436619719,0.5,34.0
SUPERDRY DE MODA PRIME OUTLET LC 110,SUPERDRY,MASCULINO,CAMISA,"[394900.0, 409900.0)",5.0,0.07042253521126761,0.5,34.0
SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 354900.0)",3.0,0.058823529411764705,0.16666666666666666,8.0
SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CAMISA,"[379900.0, 384900.0)",44.0,0.8627450980392157,0.75,38.0
SUPERDRY EL TESORO MEDELLIN,SUPERDRY,MASCULINO,CAMISA,"[394900.0, 399950.0)",4.0,0.0784313725490196,0.08333333333333333,4.0
SUPERDRY FLORIDA PARQUE COMERCIAL,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 354900.0)",25.0,0.5319148936170213,0.5714285714285714,24.0
SUPERDRY FLORIDA PARQUE COMERCIAL,SUPERDRY,MASCULINO,CAMISA,"[394900.0, 399950.0)",17.0,0.3617021276595745,0.42857142857142855,18.0
SUPERDRY GRAN ESTACION BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 354900.0)",8.0,0.12121212121212122,0.45,30.0
SUPERDRY GRAN ESTACION BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[379900.0, 384900.0)",53.0,0.803030303030303,0.3,20.0
SUPERDRY GRAN ESTACION BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[394900.0, 399950.0)",5.0,0.07575757575757576,0.25,16.0
SUPERDRY IPIALES,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 359900.0)",19.0,0.3333333333333333,0.75,34.0
SUPERDRY IPIALES,SUPERDRY,MASCULINO,CAMISA,"[379900.0, 389900.0)",27.0,0.47368421052631576,0.25,12.0
SUPERDRY MAYORCA SABANETA,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 364900.0)",31.0,0.6888888888888889,0.6923076923076923,29.0
SUPERDRY MAYORCA SABANETA,SUPERDRY,MASCULINO,CAMISA,"[394900.0, 409900.0)",3.0,0.06666666666666667,0.23076923076923078,10.0
SUPERDRY MAYORCA SABANETA,SUPERDRY,MASCULINO,CAMISA,"[439900.0, 454900.0)",8.0,0.17777777777777778,0.07692307692307693,3.0
SUPERDRY NUESTRO BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 364900.0)",18.0,0.391304347826087,0.16666666666666666,8.0
SUPERDRY NUESTRO BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[394900.0, 409900.0)",17.0,0.3695652173913043,0.5,23.0
SUPERDRY NUESTRO BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[439900.0, 454900.0)",7.0,0.15217391304347827,0.16666666666666666,8.0
SUPERDRY NUESTRO BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[484900.0, 500050.0)",4.0,0.08695652173913043,0.16666666666666666,8.0
SUPERDRY OVIEDO MEDELLIN,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 359900.0)",2.0,0.027777777777777776,0.3333333333333333,24.0
SUPERDRY OVIEDO MEDELLIN,SUPERDRY,MASCULINO,CAMISA,"[379900.0, 389900.0)",65.0,0.9027777777777778,0.4666666666666667,34.0
SUPERDRY OVIEDO MEDELLIN,SUPERDRY,MASCULINO,CAMISA,"[399900.0, 409900.0)",3.0,0.041666666666666664,0.13333333333333333,10.0
SUPERDRY OVIEDO MEDELLIN,SUPERDRY,MASCULINO,CAMISA,"[439900.0, 450000.0)",2.0,0.027777777777777776,0.06666666666666667,5.0
SUPERDRY PASTO,SUPERDRY,MASCULINO,CAMISA,"[399900.0, 399979.98)",1.0,1.0,1.0,1.0
SUPERDRY PLAZA CENTRAL BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[299900.0, 309900.0)",7.0,0.11290322580645161,0.15384615384615385,8.0
SUPERDRY PLAZA CENTRAL BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 359900.0)",46.0,0.7419354838709677,0.8461538461538461,45.0
SUPERDRY PLAZA FABRICATO BELLO,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 359900.0)",18.0,0.45,0.6923076923076923,26.0
SUPERDRY PLAZA FABRICATO BELLO,SUPERDRY,MASCULINO,CAMISA,"[399900.0, 409900.0)",16.0,0.4,0.23076923076923078,9.0
SUPERDRY PLAZA FABRICATO BELLO,SUPERDRY,MASCULINO,CAMISA,"[439900.0, 450000.0)",3.0,0.075,0.07692307692307693,3.0
SUPERDRY SAN NICOLAS RIONEGRO,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 354900.0)",5.0,0.11904761904761904,0.25,10.0
SUPERDRY SAN NICOLAS RIONEGRO,SUPERDRY,MASCULINO,CAMISA,"[379900.0, 384900.0)",31.0,0.7380952380952381,0.5,21.0
SUPERDRY SAN NICOLAS RIONEGRO,SUPERDRY,MASCULINO,CAMISA,"[394900.0, 399950.0)",6.0,0.14285714285714285,0.25,10.0
SUPERDRY SANTAFE LC 240 BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 359900.0)",18.0,0.33962264150943394,0.5238095238095238,28.0
SUPERDRY SANTAFE LC 240 BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[379900.0, 389900.0)",24.0,0.4528301886792453,0.14285714285714285,8.0
SUPERDRY SANTAFE LC 240 BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[399900.0, 409900.0)",9.0,0.16981132075471697,0.23809523809523808,13.0
SUPERDRY SANTAFE LC 240 BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[439900.0, 450000.0)",2.0,0.03773584905660377,0.09523809523809523,5.0
SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 359900.0)",8.0,0.10666666666666667,0.1,8.0
SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[379900.0, 389900.0)",61.0,0.8133333333333334,0.4,30.0
SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[399900.0, 409900.0)",3.0,0.04,0.3,22.0
SUPERDRY TITAN PLAZA BOGOTA,SUPERDRY,MASCULINO,CAMISA,"[439900.0, 450000.0)",3.0,0.04,0.2,15.0
SUPERDRY VIVA LC 142 ENVIGADO,SUPERDRY,MASCULINO,CAMISA,"[349900.0, 354900.0)",3.0,0.07317073170731707,0.6,25.0
SUPERDRY VIVA LC 142 ENVIGADO,SUPERDRY,MASCULINO,CAMISA,"[379900.0, 384900.0)",36.0,0.8780487804878049,0.2,8.0
SUPERDRY VIVA LC 142 ENVIGADO,SUPERDRY,MASCULINO,CAMISA,"[394900.0, 399950.0)",2.0,0.04878048780487805,0.2,8.0
PILATOS  LETICIA AMAZONAS,SUPERDRY,MASCULINO,CAMISETA,"[159900.0, 173900.0)",33.0,0.32673267326732675,0.5263157894736842,44.0
PILATOS  LETICIA AMAZONAS,SUPERDRY,MASCULINO,CAMISETA,"[215900.0, 229900.0)",14.0,0.13861386138613863,0.10526315789473684,9.0
PILATOS  LETICIA AMAZONAS,SUPERDRY,MASCULINO,CAMISETA,"[243900.0, 257900.0)",25.0,0.24752475247524752,0.3157894736842105,26.0
PILATOS  LETICIA AMAZONAS,SUPERDRY,MASCULINO,CAMISETA,"[285900.0, 300040.0)",11.0,0.10891089108910891,0.05263157894736842,4.0
PILATOS ACCESORIOS CALLE 6 POPAYAN,SUPERDRY,MASCULINO,CAMISETA,"[219900.0, 227900.0)",16.0,0.2222222222222222,0.045454545454545456,3.0
PILATOS ACCESORIOS CALLE 6 POPAYAN,SUPERDRY,MASCULINO,CAMISETA,"[243900.0, 251900.0)",42.0,0.5833333333333334,0.6363636363636364,41.0
PILATOS ACCESORIOS CALLE 6 POPAYAN,SUPERDRY,MASCULINO,CAMISETA,"[291900.0, 299980.0)",6.0,0.08333333333333333,0.3181818181818182,20.0
