,Tienda,Marca,Genero,Tipo,Precio_Intervalo,Cantidad_Inventario,Porcentaje_Actual,Porcentaje_Ventas
15601,PILATOS FUNDADORES MANIZALES,NEW BALANCE,UNISEX,TENIS,"[945300.0, 996406.0)",86.0,0.6417910447761194,0.35
15602,PILATOS FUSAGASUGA,NEW BALANCE,UNISEX,TENIS,"[539900.0, 585900.0)",3.0,0.061224489795918366,0.4074074074074074
15603,PILATOS FUSAGASUGA,NEW BALANCE,UNISEX,TENIS,"[585900.0, 631900.0)",15.0,0.30612244897959184,0.07407407407407407
15604,PILATOS FUSAGASUGA,NEW BALANCE,UNISEX,TENIS,"[631900.0, 677900.0)",1.0,0.02040816326530612,0.037037037037037035
15605,PILATOS FUSAGASUGA,NEW BALANCE,UNISEX,TENIS,"[907900.0, 953900.0)",1.0,0.02040816326530612,0.1111111111111111
15606,PILATOS FUSAGASUGA,NEW BALANCE,UNISEX,TENIS,"[953900.0, 1000360.0)",29.0,0.5918367346938775,0.37037037037037035
15607,PILATOS GRAN ESTACION 2 BOGOTA,NEW BALANCE,UNISEX,TENIS,"[604900.0, 644400.0)",4.0,0.05333333333333334,0.23529411764705882
15608,PILATOS GRAN ESTACION 2 BOGOTA,NEW BALANCE,UNISEX,TENIS,"[644400.0, 683900.0)",13.0,0.17333333333333334,0.29411764705882354
15609,PILATOS GRAN ESTACION 2 BOGOTA,NEW BALANCE,UNISEX,TENIS,"[920900.0, 960400.0)",2.0,0.02666666666666667,0.058823529411764705
15610,PILATOS GRAN ESTACION 2 BOGOTA,NEW BALANCE,UNISEX,TENIS,"[960400.0, 1000295.0)",56.0,0.7466666666666667,0.35294117647058826
15611,PILATOS GRAN ESTACION BOGOTA,NEW BALANCE,UNISEX,TENIS,"[574900.0, 617400.0)",27.0,0.20930232558139536,0.12280701754385964
15612,PILATOS GRAN ESTACION BOGOTA,NEW BALANCE,UNISEX,TENIS,"[659900.0, 702400.0)",5.0,0.03875968992248062,0.07017543859649122
15613,PILATOS GRAN ESTACION BOGOTA,NEW BALANCE,UNISEX,TENIS,"[702400.0, 744900.0)",6.0,0.046511627906976744,0.043859649122807015
15614,PILATOS GRAN ESTACION BOGOTA,NEW BALANCE,UNISEX,TENIS,"[914900.0, 957400.0)",2.0,0.015503875968992248,0.21929824561403508
15615,PILATOS GRAN ESTACION BOGOTA,NEW BALANCE,UNISEX,TENIS,"[957400.0, 1000325.0)",89.0,0.689922480620155,0.47368421052631576
15616,PILATOS GRAN PLAZA IPIALES,NEW BALANCE,UNISEX,TENIS,"[569900.0, 612900.0)",36.0,0.34285714285714286,0.018518518518518517
15617,PILATOS GRAN PLAZA IPIALES,NEW BALANCE,UNISEX,TENIS,"[655900.0, 698900.0)",6.0,0.05714285714285714,0.14814814814814814
15618,PILATOS GRAN PLAZA IPIALES,NEW BALANCE,UNISEX,TENIS,"[956900.0, 1000330.0)",63.0,0.6,0.7407407407407407
15619,PILATOS IPIALES,NEW BALANCE,UNISEX,TENIS,"[569900.0, 612900.0)",33.0,0.3402061855670103,0.14285714285714285
15620,PILATOS IPIALES,NEW BALANCE,UNISEX,TENIS,"[655900.0, 698900.0)",7.0,0.07216494845360824,0.21428571428571427
15621,PILATOS IPIALES,NEW BALANCE,UNISEX,TENIS,"[956900.0, 1000330.0)",57.0,0.5876288659793815,0.5
15622,PILATOS JARDIN PLAZA CALI,NEW BALANCE,UNISEX,TENIS,"[574900.0, 617400.0)",13.0,0.1566265060240964,0.13333333333333333
15623,PILATOS JARDIN PLAZA CALI,NEW BALANCE,UNISEX,TENIS,"[659900.0, 702400.0)",2.0,0.024096385542168676,0.08888888888888889
15624,PILATOS JARDIN PLAZA CALI,NEW BALANCE,UNISEX,TENIS,"[829900.0, 872400.0)",5.0,0.060240963855421686,0.044444444444444446
15625,PILATOS JARDIN PLAZA CALI,NEW BALANCE,UNISEX,TENIS,"[914900.0, 957400.0)",7.0,0.08433734939759036,0.13333333333333333
15626,PILATOS JARDIN PLAZA CALI,NEW BALANCE,UNISEX,TENIS,"[957400.0, 1000325.0)",56.0,0.6746987951807228,0.5777777777777777
15627,PILATOS LA ESTACION IBAGUE,NEW BALANCE,UNISEX,TENIS,"[539900.0, 585900.0)",19.0,0.1919191919191919,0.07142857142857142
15628,PILATOS LA ESTACION IBAGUE,NEW BALANCE,UNISEX,TENIS,"[585900.0, 631900.0)",5.0,0.050505050505050504,0.17857142857142858
15629,PILATOS LA ESTACION IBAGUE,NEW BALANCE,UNISEX,TENIS,"[631900.0, 677900.0)",7.0,0.0707070707070707,0.07142857142857142
15630,PILATOS LA ESTACION IBAGUE,NEW BALANCE,UNISEX,TENIS,"[907900.0, 953900.0)",8.0,0.08080808080808081,0.017857142857142856
15631,PILATOS LA ESTACION IBAGUE,NEW BALANCE,UNISEX,TENIS,"[953900.0, 1000360.0)",60.0,0.6060606060606061,0.6607142857142857
15632,PILATOS LA HERRADURA TULUA,NEW BALANCE,UNISEX,TENIS,"[604900.0, 644400.0)",20.0,0.2898550724637681,0.045454545454545456
15633,PILATOS LA HERRADURA TULUA,NEW BALANCE,UNISEX,TENIS,"[644400.0, 683900.0)",6.0,0.08695652173913043,0.13636363636363635
15634,PILATOS LA HERRADURA TULUA,NEW BALANCE,UNISEX,TENIS,"[960400.0, 1000295.0)",43.0,0.6231884057971014,0.36363636363636365
15635,PILATOS LLANOGRANDE PALMIRA,NEW BALANCE,UNISEX,TENIS,"[564900.0, 608400.0)",25.0,0.31645569620253167,0.16666666666666666
15636,PILATOS LLANOGRANDE PALMIRA,NEW BALANCE,UNISEX,TENIS,"[651900.0, 695400.0)",9.0,0.11392405063291139,0.18181818181818182
15637,PILATOS LLANOGRANDE PALMIRA,NEW BALANCE,UNISEX,TENIS,"[869400.0, 912900.0)",4.0,0.05063291139240506,0.07575757575757576
15638,PILATOS LLANOGRANDE PALMIRA,NEW BALANCE,UNISEX,TENIS,"[956400.0, 1000335.0)",41.0,0.5189873417721519,0.4090909090909091
15639,PILATOS MALL PLAZA CARTAGENA,NEW BALANCE,UNISEX,TENIS,"[574900.0, 617000.0)",18.0,0.20689655172413793,0.1320754716981132
15640,PILATOS MALL PLAZA CARTAGENA,NEW BALANCE,UNISEX,TENIS,"[701200.0, 743300.0)",2.0,0.022988505747126436,0.11320754716981132
15641,PILATOS MALL PLAZA CARTAGENA,NEW BALANCE,UNISEX,TENIS,"[827500.0, 869600.0)",7.0,0.08045977011494253,0.018867924528301886
15642,PILATOS MALL PLAZA CARTAGENA,NEW BALANCE,UNISEX,TENIS,"[953800.0, 996321.0)",60.0,0.6896551724137931,0.6226415094339622
15643,PILATOS MALL PLAZA MANIZALES,NEW BALANCE,UNISEX,TENIS,"[569900.0, 612900.0)",16.0,0.17391304347826086,0.11290322580645161
15644,PILATOS MALL PLAZA MANIZALES,NEW BALANCE,UNISEX,TENIS,"[655900.0, 698900.0)",7.0,0.07608695652173914,0.1935483870967742
15645,PILATOS MALL PLAZA MANIZALES,NEW BALANCE,UNISEX,TENIS,"[913900.0, 956900.0)",9.0,0.09782608695652174,0.16129032258064516
15646,PILATOS MALL PLAZA MANIZALES,NEW BALANCE,UNISEX,TENIS,"[956900.0, 1000330.0)",58.0,0.6304347826086957,0.46774193548387094
15647,PILATOS MAYORCA SABANETA,NEW BALANCE,UNISEX,TENIS,"[663900.0, 694000.0)",5.0,0.4166666666666667,0.15555555555555556
15648,PILATOS MAYORCA SABANETA,NEW BALANCE,UNISEX,TENIS,"[724100.0, 754200.0)",1.0,0.08333333333333333,0.06666666666666667
15649,PILATOS MAYORCA SABANETA,NEW BALANCE,UNISEX,TENIS,"[874600.0, 904700.0)",1.0,0.08333333333333333,0.022222222222222223
15650,PILATOS MAYORCA SABANETA,NEW BALANCE,UNISEX,TENIS,"[934800.0, 965201.0)",5.0,0.4166666666666667,0.6444444444444445
15651,PILATOS MEGAMALL BUCARAMANGA,NEW BALANCE,UNISEX,TENIS,"[539900.0, 585900.0)",20.0,0.1724137931034483,0.30434782608695654
15652,PILATOS MEGAMALL BUCARAMANGA,NEW BALANCE,UNISEX,TENIS,"[585900.0, 631900.0)",8.0,0.06896551724137931,0.06521739130434782
15653,PILATOS MEGAMALL BUCARAMANGA,NEW BALANCE,UNISEX,TENIS,"[631900.0, 677900.0)",11.0,0.09482758620689655,0.08695652173913043
15654,PILATOS MEGAMALL BUCARAMANGA,NEW BALANCE,UNISEX,TENIS,"[907900.0, 953900.0)",3.0,0.02586206896551724,0.13043478260869565
15655,PILATOS MEGAMALL BUCARAMANGA,NEW BALANCE,UNISEX,TENIS,"[953900.0, 1000360.0)",74.0,0.6379310344827587,0.41304347826086957
15656,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,NEW BALANCE,UNISEX,TENIS,"[539900.0, 585900.0)",6.0,0.1,0.2807017543859649
15657,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,NEW BALANCE,UNISEX,TENIS,"[585900.0, 631900.0)",6.0,0.1,0.3157894736842105
15658,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,NEW BALANCE,UNISEX,TENIS,"[907900.0, 953900.0)",1.0,0.016666666666666666,0.21052631578947367
15659,PILATOS MULTIPLAZA LA FELICIDAD BOGOTA,NEW BALANCE,UNISEX,TENIS,"[953900.0, 1000360.0)",47.0,0.7833333333333333,0.19298245614035087
15660,PILATOS NQS MALL PLAZA BOGOTA,NEW BALANCE,UNISEX,TENIS,"[539900.0, 585900.0)",8.0,0.0898876404494382,0.1875
15661,PILATOS NQS MALL PLAZA BOGOTA,NEW BALANCE,UNISEX,TENIS,"[585900.0, 631900.0)",6.0,0.06741573033707865,0.16666666666666666
15662,PILATOS NQS MALL PLAZA BOGOTA,NEW BALANCE,UNISEX,TENIS,"[631900.0, 677900.0)",4.0,0.0449438202247191,0.2708333333333333
15663,PILATOS NQS MALL PLAZA BOGOTA,NEW BALANCE,UNISEX,TENIS,"[907900.0, 953900.0)",4.0,0.0449438202247191,0.16666666666666666
15664,PILATOS NQS MALL PLAZA BOGOTA,NEW BALANCE,UNISEX,TENIS,"[953900.0, 1000360.0)",67.0,0.7528089887640449,0.20833333333333334
15665,PILATOS NUESTRO BOGOTA,NEW BALANCE,UNISEX,TENIS,"[604900.0, 640900.0)",4.0,0.14285714285714285,0.125
15666,PILATOS NUESTRO BOGOTA,NEW BALANCE,UNISEX,TENIS,"[640900.0, 676900.0)",5.0,0.17857142857142858,0.5
15667,PILATOS NUESTRO BOGOTA,NEW BALANCE,UNISEX,TENIS,"[928900.0, 965260.0)",14.0,0.5,0.375
15668,PILATOS PASTO,NEW BALANCE,UNISEX,TENIS,"[539900.0, 585900.0)",7.0,0.1,0.14545454545454545
15669,PILATOS PASTO,NEW BALANCE,UNISEX,TENIS,"[585900.0, 631900.0)",7.0,0.1,0.2545454545454545
15670,PILATOS PASTO,NEW BALANCE,UNISEX,TENIS,"[631900.0, 677900.0)",3.0,0.04285714285714286,0.09090909090909091
15671,PILATOS PASTO,NEW BALANCE,UNISEX,TENIS,"[953900.0, 1000360.0)",53.0,0.7571428571428571,0.509090909090909
15672,PILATOS PLAZA FABRICATO BELLO,NEW BALANCE,UNISEX,TENIS,"[604900.0, 644400.0)",9.0,0.16071428571428573,0.1643835616438356
15673,PILATOS PLAZA FABRICATO BELLO,NEW BALANCE,UNISEX,TENIS,"[644400.0, 683900.0)",3.0,0.05357142857142857,0.0547945205479452
15674,PILATOS PLAZA FABRICATO BELLO,NEW BALANCE,UNISEX,TENIS,"[920900.0, 960400.0)",12.0,0.21428571428571427,0.2465753424657534
15675,PILATOS PLAZA FABRICATO BELLO,NEW BALANCE,UNISEX,TENIS,"[960400.0, 1000295.0)",32.0,0.5714285714285714,0.5342465753424658
15676,PILATOS PORTAL DEL QUINDIO ARMENIA,NEW BALANCE,UNISEX,TENIS,"[539900.0, 585900.0)",12.0,0.14634146341463414,0.32727272727272727
15677,PILATOS PORTAL DEL QUINDIO ARMENIA,NEW BALANCE,UNISEX,TENIS,"[585900.0, 631900.0)",14.0,0.17073170731707318,0.14545454545454545
15678,PILATOS PORTAL DEL QUINDIO ARMENIA,NEW BALANCE,UNISEX,TENIS,"[631900.0, 677900.0)",5.0,0.06097560975609756,0.05454545454545454
15679,PILATOS PORTAL DEL QUINDIO ARMENIA,NEW BALANCE,UNISEX,TENIS,"[907900.0, 953900.0)",2.0,0.024390243902439025,0.05454545454545454
15680,PILATOS PORTAL DEL QUINDIO ARMENIA,NEW BALANCE,UNISEX,TENIS,"[953900.0, 1000360.0)",49.0,0.5975609756097561,0.4
15681,PILATOS PREMIUM SOPO,NEW BALANCE,UNISEX,TENIS,"[204300.0, 204340.86)",1.0,1.0,1.0
15682,PILATOS QUIBDO,NEW BALANCE,UNISEX,TENIS,"[604900.0, 644400.0)",11.0,0.11956521739130435,0.19607843137254902
15683,PILATOS QUIBDO,NEW BALANCE,UNISEX,TENIS,"[644400.0, 683900.0)",1.0,0.010869565217391304,0.27450980392156865
15684,PILATOS QUIBDO,NEW BALANCE,UNISEX,TENIS,"[920900.0, 960400.0)",19.0,0.20652173913043478,0.4117647058823529
15685,PILATOS QUIBDO,NEW BALANCE,UNISEX,TENIS,"[960400.0, 1000295.0)",61.0,0.6630434782608695,0.09803921568627451
15686,PILATOS SAN NICOLAS RIONEGRO,NEW BALANCE,UNISEX,TENIS,"[529900.0, 576900.0)",5.0,0.4166666666666667,0.4722222222222222
15687,PILATOS SAN NICOLAS RIONEGRO,NEW BALANCE,UNISEX,TENIS,"[623900.0, 670900.0)",5.0,0.4166666666666667,0.041666666666666664
15688,PILATOS SAN NICOLAS RIONEGRO,NEW BALANCE,UNISEX,TENIS,"[952900.0, 1000370.0)",2.0,0.16666666666666666,0.1527777777777778
15689,PILATOS SAN SILVESTRE BARRANCABERMEJA,NEW BALANCE,UNISEX,TENIS,"[544900.0, 590400.0)",4.0,0.06349206349206349,0.5555555555555556
15690,PILATOS SAN SILVESTRE BARRANCABERMEJA,NEW BALANCE,UNISEX,TENIS,"[590400.0, 635900.0)",12.0,0.19047619047619047,0.1111111111111111
15691,PILATOS SAN SILVESTRE BARRANCABERMEJA,NEW BALANCE,UNISEX,TENIS,"[635900.0, 681400.0)",2.0,0.031746031746031744,0.05555555555555555
15692,PILATOS SAN SILVESTRE BARRANCABERMEJA,NEW BALANCE,UNISEX,TENIS,"[954400.0, 1000355.0)",45.0,0.7142857142857143,0.2777777777777778
15693,PILATOS SANTA ROSA,NEW BALANCE,UNISEX,TENIS,"[504900.0, 554400.0)",40.0,0.3125,0.36764705882352944
15694,PILATOS SANTA ROSA,NEW BALANCE,UNISEX,TENIS,"[554400.0, 603900.0)",6.0,0.046875,0.058823529411764705
15695,PILATOS SANTA ROSA,NEW BALANCE,UNISEX,TENIS,"[603900.0, 653400.0)",19.0,0.1484375,0.25
15696,PILATOS SANTA ROSA,NEW BALANCE,UNISEX,TENIS,"[900900.0, 950400.0)",13.0,0.1015625,0.19117647058823528
15697,PILATOS SANTA ROSA,NEW BALANCE,UNISEX,TENIS,"[950400.0, 1000395.0)",49.0,0.3828125,0.11764705882352941
15698,PILATOS SANTAFE MEDELLIN,NEW BALANCE,UNISEX,TENIS,"[574900.0, 617400.0)",6.0,0.0594059405940594,0.06198347107438017
15699,PILATOS SANTAFE MEDELLIN,NEW BALANCE,UNISEX,TENIS,"[659900.0, 702400.0)",12.0,0.1188118811881188,0.10743801652892562
15700,PILATOS SANTAFE MEDELLIN,NEW BALANCE,UNISEX,TENIS,"[702400.0, 744900.0)",1.0,0.009900990099009901,0.028925619834710745
15701,PILATOS SANTAFE MEDELLIN,NEW BALANCE,UNISEX,TENIS,"[914900.0, 957400.0)",31.0,0.3069306930693069,0.2768595041322314
15702,PILATOS SANTAFE MEDELLIN,NEW BALANCE,UNISEX,TENIS,"[957400.0, 1000325.0)",44.0,0.43564356435643564,0.45454545454545453
15703,PILATOS TITAN PLAZA BOGOTA,NEW BALANCE,UNISEX,TENIS,"[539900.0, 585900.0)",4.0,0.04878048780487805,0.1836734693877551
15704,PILATOS TITAN PLAZA BOGOTA,NEW BALANCE,UNISEX,TENIS,"[585900.0, 631900.0)",6.0,0.07317073170731707,0.11224489795918367
15705,PILATOS TITAN PLAZA BOGOTA,NEW BALANCE,UNISEX,TENIS,"[631900.0, 677900.0)",16.0,0.1951219512195122,0.061224489795918366
15706,PILATOS TITAN PLAZA BOGOTA,NEW BALANCE,UNISEX,TENIS,"[953900.0, 1000360.0)",56.0,0.6829268292682927,0.5306122448979592
15707,PILATOS UNICENTRO ARMENIA,NEW BALANCE,UNISEX,TENIS,"[564900.0, 608400.0)",14.0,0.1206896551724138,0.18045112781954886
15708,PILATOS UNICENTRO ARMENIA,NEW BALANCE,UNISEX,TENIS,"[651900.0, 695400.0)",7.0,0.0603448275862069,0.06766917293233082
15709,PILATOS UNICENTRO ARMENIA,NEW BALANCE,UNISEX,TENIS,"[869400.0, 912900.0)",3.0,0.02586206896551724,0.015037593984962405
15710,PILATOS UNICENTRO ARMENIA,NEW BALANCE,UNISEX,TENIS,"[912900.0, 956400.0)",10.0,0.08620689655172414,0.2706766917293233
15711,PILATOS UNICENTRO ARMENIA,NEW BALANCE,UNISEX,TENIS,"[956400.0, 1000335.0)",82.0,0.7068965517241379,0.45864661654135336
15712,PILATOS UNICENTRO CALI,NEW BALANCE,UNISEX,TENIS,"[529900.0, 606900.0)",12.0,0.10084033613445378,0.4074074074074074
15713,PILATOS UNICENTRO CALI,NEW BALANCE,UNISEX,TENIS,"[606900.0, 683900.0)",6.0,0.05042016806722689,0.07407407407407407
15714,PILATOS UNICENTRO CALI,NEW BALANCE,UNISEX,TENIS,"[914900.0, 991900.0)",72.0,0.6050420168067226,0.4074074074074074
15715,PILATOS UNICENTRO CALI,NEW BALANCE,UNISEX,TENIS,"[991900.0, 1068900.0)",14.0,0.11764705882352941,0.09259259259259259
15716,PILATOS UNICENTRO PEREIRA,NEW BALANCE,UNISEX,TENIS,"[489900.0, 537400.0)",3.0,0.05084745762711865,0.041666666666666664
15717,PILATOS UNICENTRO PEREIRA,NEW BALANCE,UNISEX,TENIS,"[537400.0, 584900.0)",7.0,0.11864406779661017,0.2708333333333333
15718,PILATOS UNICENTRO PEREIRA,NEW BALANCE,UNISEX,TENIS,"[584900.0, 632400.0)",19.0,0.3220338983050847,0.21875
15719,PILATOS UNICENTRO PEREIRA,NEW BALANCE,UNISEX,TENIS,"[632400.0, 679900.0)",8.0,0.13559322033898305,0.28125
15720,PILATOS UNICENTRO PEREIRA,NEW BALANCE,UNISEX,TENIS,"[917400.0, 965375.0)",22.0,0.3728813559322034,0.17708333333333334
15721,PILATOS UNICENTRO TUNJA,NEW BALANCE,UNISEX,TENIS,"[544900.0, 590400.0)",6.0,0.11538461538461539,0.5
15722,PILATOS UNICENTRO TUNJA,NEW BALANCE,UNISEX,TENIS,"[590400.0, 635900.0)",7.0,0.1346153846153846,0.25
15723,PILATOS UNICENTRO TUNJA,NEW BALANCE,UNISEX,TENIS,"[954400.0, 1000355.0)",39.0,0.75,0.25
15724,PILATOS UNICENTRO VILLAVICENCIO,NEW BALANCE,UNISEX,TENIS,"[539900.0, 585900.0)",24.0,0.2608695652173913,0.48148148148148145
15725,PILATOS UNICENTRO VILLAVICENCIO,NEW BALANCE,UNISEX,TENIS,"[585900.0, 631900.0)",17.0,0.18478260869565216,0.1111111111111111
15726,PILATOS UNICENTRO VILLAVICENCIO,NEW BALANCE,UNISEX,TENIS,"[953900.0, 1000360.0)",51.0,0.5543478260869565,0.4074074074074074
15727,PILATOS UNICENTRO YOPAL,NEW BALANCE,UNISEX,TENIS,"[604900.0, 644400.0)",16.0,0.27586206896551724,0.2857142857142857
15728,PILATOS UNICENTRO YOPAL,NEW BALANCE,UNISEX,TENIS,"[920900.0, 960400.0)",6.0,0.10344827586206896,0.21428571428571427
15729,PILATOS UNICO BARRANQUILLA,NEW BALANCE,UNISEX,TENIS,"[663900.0, 664032.78)",3.0,1.0,1.0
15730,PILATOS UNICO PEREIRA,NEW BALANCE,UNISEX,TENIS,"[649900.0, 650029.98)",3.0,1.0,1.0
15731,PILATOS VIVA BARRANQUILLA,NEW BALANCE,UNISEX,TENIS,"[544900.0, 590000.0)",17.0,0.24285714285714285,0.09259259259259259
15732,PILATOS VIVA BARRANQUILLA,NEW BALANCE,UNISEX,TENIS,"[590000.0, 635100.0)",12.0,0.17142857142857143,0.18518518518518517
15733,PILATOS VIVA BARRANQUILLA,NEW BALANCE,UNISEX,TENIS,"[905700.0, 950800.0)",1.0,0.014285714285714285,0.25925925925925924
15734,PILATOS VIVA BARRANQUILLA,NEW BALANCE,UNISEX,TENIS,"[950800.0, 996351.0)",40.0,0.5714285714285714,0.46296296296296297
15735,PILATOS VIVA LC 143 ENVIGADO,NEW BALANCE,UNISEX,TENIS,"[539900.0, 585900.0)",7.0,0.07608695652173914,0.08602150537634409
15736,PILATOS VIVA LC 143 ENVIGADO,NEW BALANCE,UNISEX,TENIS,"[585900.0, 631900.0)",3.0,0.03260869565217391,0.043010752688172046
15737,PILATOS VIVA LC 143 ENVIGADO,NEW BALANCE,UNISEX,TENIS,"[631900.0, 677900.0)",13.0,0.14130434782608695,0.0967741935483871
15738,PILATOS VIVA LC 143 ENVIGADO,NEW BALANCE,UNISEX,TENIS,"[815900.0, 861900.0)",2.0,0.021739130434782608,0.04838709677419355
15739,PILATOS VIVA LC 143 ENVIGADO,NEW BALANCE,UNISEX,TENIS,"[861900.0, 907900.0)",5.0,0.05434782608695652,0.010752688172043012
15740,PILATOS VIVA LC 143 ENVIGADO,NEW BALANCE,UNISEX,TENIS,"[907900.0, 953900.0)",5.0,0.05434782608695652,0.16129032258064516
15741,PILATOS VIVA LC 143 ENVIGADO,NEW BALANCE,UNISEX,TENIS,"[953900.0, 1000360.0)",57.0,0.6195652173913043,0.543010752688172
15742,PILATOS VIVA TUNJA,NEW BALANCE,UNISEX,TENIS,"[544900.0, 590400.0)",9.0,0.15,0.3
15743,PILATOS VIVA TUNJA,NEW BALANCE,UNISEX,TENIS,"[590400.0, 635900.0)",10.0,0.16666666666666666,0.2
15744,PILATOS VIVA TUNJA,NEW BALANCE,UNISEX,TENIS,"[954400.0, 1000355.0)",41.0,0.6833333333333333,0.375
15745,PILATOS VIVA VILLAVICENCIO,NEW BALANCE,UNISEX,TENIS,"[604900.0, 674400.0)",15.0,0.26785714285714285,0.2
15746,PILATOS VIVA VILLAVICENCIO,NEW BALANCE,UNISEX,TENIS,"[882900.0, 952400.0)",1.0,0.017857142857142856,0.16666666666666666
15747,PILATOS VIVA VILLAVICENCIO,NEW BALANCE,UNISEX,TENIS,"[952400.0, 1021900.0)",35.0,0.625,0.6
15748,SUPERDRY ARBOLEDA PEREIRA,NEW BALANCE,UNISEX,TENIS,"[652400.0, 665025.0)",1.0,0.045454545454545456,1.0
15749,SUPERDRY CAMPANARIO POPAYAN,NEW BALANCE,UNISEX,TENIS,"[539900.0, 552400.0)",14.0,0.3684210526315789,0.09090909090909091
15750,SUPERDRY CAMPANARIO POPAYAN,NEW BALANCE,UNISEX,TENIS,"[602400.0, 614900.0)",9.0,0.23684210526315788,0.09090909090909091
15751,SUPERDRY CAMPANARIO POPAYAN,NEW BALANCE,UNISEX,TENIS,"[652400.0, 665025.0)",15.0,0.39473684210526316,0.45454545454545453
15752,SUPERDRY CARACOLI BUCARAMANGA,NEW BALANCE,UNISEX,TENIS,"[539900.0, 552400.0)",27.0,0.4576271186440678,0.23076923076923078
15753,SUPERDRY CARACOLI BUCARAMANGA,NEW BALANCE,UNISEX,TENIS,"[652400.0, 665025.0)",32.0,0.5423728813559322,0.6153846153846154
15754,SUPERDRY EL RETIRO BOGOTA,NEW BALANCE,UNISEX,TENIS,"[539900.0, 552400.0)",13.0,0.3939393939393939,0.8333333333333334
15755,SUPERDRY EL RETIRO BOGOTA,NEW BALANCE,UNISEX,TENIS,"[652400.0, 665025.0)",20.0,0.6060606060606061,0.16666666666666666
15756,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,UNISEX,TENIS,"[539900.0, 552400.0)",6.0,0.21428571428571427,0.15384615384615385
15757,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,UNISEX,TENIS,"[602400.0, 614900.0)",14.0,0.5,0.07692307692307693
15758,SUPERDRY EL TESORO MEDELLIN,NEW BALANCE,UNISEX,TENIS,"[652400.0, 665025.0)",8.0,0.2857142857142857,0.6923076923076923
15759,SUPERDRY FLORIDA PARQUE COMERCIAL,NEW BALANCE,UNISEX,TENIS,"[539900.0, 552400.0)",8.0,0.27586206896551724,0.2
15760,SUPERDRY FLORIDA PARQUE COMERCIAL,NEW BALANCE,UNISEX,TENIS,"[564900.0, 577400.0)",5.0,0.1724137931034483,0.2
15761,SUPERDRY FLORIDA PARQUE COMERCIAL,NEW BALANCE,UNISEX,TENIS,"[652400.0, 665025.0)",16.0,0.5517241379310345,0.4
15762,SUPERDRY GRAN ESTACION BOGOTA,NEW BALANCE,UNISEX,TENIS,"[539900.0, 552400.0)",21.0,0.3387096774193548,0.3142857142857143
15763,SUPERDRY GRAN ESTACION BOGOTA,NEW BALANCE,UNISEX,TENIS,"[602400.0, 614900.0)",17.0,0.27419354838709675,0.08571428571428572
15764,SUPERDRY GRAN ESTACION BOGOTA,NEW BALANCE,UNISEX,TENIS,"[652400.0, 665025.0)",24.0,0.3870967741935484,0.6
15765,SUPERDRY MAYORCA SABANETA,NEW BALANCE,UNISEX,TENIS,"[539900.0, 585500.0)",3.0,0.23076923076923078,0.16
15766,SUPERDRY MAYORCA SABANETA,NEW BALANCE,UNISEX,TENIS,"[585500.0, 631100.0)",3.0,0.23076923076923078,0.44
15767,SUPERDRY MAYORCA SABANETA,NEW BALANCE,UNISEX,TENIS,"[631100.0, 676700.0)",3.0,0.23076923076923078,0.04
15768,SUPERDRY MAYORCA SABANETA,NEW BALANCE,UNISEX,TENIS,"[950300.0, 996356.0)",4.0,0.3076923076923077,0.32
15769,SUPERDRY NQS MALL PLAZA BOGOTA,NEW BALANCE,UNISEX,TENIS,"[652400.0, 665025.0)",11.0,0.3793103448275862,1.0
15770,SUPERDRY OVIEDO MEDELLIN,NEW BALANCE,UNISEX,TENIS,"[539900.0, 552400.0)",5.0,0.20833333333333334,0.25
15771,SUPERDRY OVIEDO MEDELLIN,NEW BALANCE,UNISEX,TENIS,"[602400.0, 614900.0)",2.0,0.08333333333333333,0.45
15772,SUPERDRY OVIEDO MEDELLIN,NEW BALANCE,UNISEX,TENIS,"[652400.0, 665025.0)",17.0,0.7083333333333334,0.3
15773,SUPERDRY PASTO,NEW BALANCE,UNISEX,TENIS,"[539900.0, 552400.0)",16.0,0.25,0.23076923076923078
15774,SUPERDRY PASTO,NEW BALANCE,UNISEX,TENIS,"[589900.0, 602400.0)",2.0,0.03125,0.23076923076923078
15775,SUPERDRY PASTO,NEW BALANCE,UNISEX,TENIS,"[652400.0, 665025.0)",29.0,0.453125,0.38461538461538464
15776,SUPERDRY PLAZA FABRICATO BELLO,NEW BALANCE,UNISEX,TENIS,"[539900.0, 552400.0)",2.0,0.11764705882352941,0.6521739130434783
15777,SUPERDRY PLAZA FABRICATO BELLO,NEW BALANCE,UNISEX,TENIS,"[564900.0, 577400.0)",1.0,0.058823529411764705,0.21739130434782608
15778,SUPERDRY PLAZA FABRICATO BELLO,NEW BALANCE,UNISEX,TENIS,"[652400.0, 665025.0)",14.0,0.8235294117647058,0.13043478260869565
15779,SUPERDRY SAN NICOLAS RIONEGRO,NEW BALANCE,UNISEX,TENIS,"[539900.0, 552400.0)",5.0,0.19230769230769232,0.3333333333333333
